President,ABN,ABX,AP,AT,BE,BED,BEDZ,BEG,BEM,BEN,BER,BEZ,CC,CD,CS,DO,DOD,DOZ,DT,DTI,DTS,EX,HV,HVD,HVG,HVZ,IN,JJ,JJR,JJS,JJT,MD,NIL,NN,NN$,NNS,NP,NP$,NPS,NR,OD,PN,PP$,PPLS,PPO,PPS,PPSS,QL,QLP,RB,RBR,RN,RP,TO,UH,VB,VBD,VBG,VBN,VBZ,WDT.,WP$,WPS,WQL,WRB
kerry040315.txt,0.00588239,0,0.01127458,0.06274468,0.0044118,0.0019608,0.0019608,0.0014706,0.0004902,0.0039216,0.0053922,0.01029409,0.0475492,0.00637257,0.01911767,0.00343139,0.0004902,0.00147059,0.01470588,0,0.0014706,0.0014706,0.0068627,0.0019608,0,0.0034314,0.09117726,0.02352953,0.0004902,0,0.00147059,0.0166667,0,0.07696106,0.0004902,0.02254913,0.01764709,0,0,0.0053922,0.002451,0.0004902,0.01764709,0.0004902,0.01274519,0.00539219,0.0431374,0.00735298,0,0.03137272,0.00245099,0,0.00490199,0.021078,0,0.04411786,0.00735299,0.00539218,0.0039216,0.00490197,0.0039216,0,0.004902,0.0004902,0.0053922
kerry040325.txt,0.00478215,0.00053135,0.00531345,0.06269945,0.0031881,0.00053135,0.001594,0.0010627,0.00053135,0.0031881,0.00478215,0.0090329,0.0462275,0.00637615,0.0223166,0.00371945,0,0.00053135,0.012221,0.0010627,0.0042508,0.001594,0.01169,0.0021254,0,0.0053135,0.08501565,0.02763,0.00159405,0,0.001594,0.01912855,0,0.08607815,0.0010627,0.0270987,0.01700315,0.0010627,0.00318805,0.00425075,0.001594,0.0037194,0.0265672,0,0.015409,0.00743885,0.0393202,0.0074388,0,0.02550455,0.0090329,0,0.0069075,0.026567,0,0.0494151,0.0053135,0.0090328,0.0090329,0.0042508,0.0042508,0,0.0085015,0,0.00425075
kerry040326.txt,0.00277005,0,0.00870605,0.0605453,0.0035615,0,0.00039573,0,0.0019786,0.0011872,0.00395723,0.0067273,0.045508,0.01028884,0.02057786,0.0039572,0.00079146,0.00158293,0.0126632,0.00079145,0.0027701,0,0.00949743,0.00039573,0,0.0023744,0.08310253,0.03363678,0.00079145,0,0.00079146,0.01820334,0,0.09457949,0,0.05935855,0.00989308,0.00039573,0.0027701,0.00277005,0.00197863,0.00277009,0.02651403,0,0.0114761,0.00831026,0.03680225,0.00554011,0,0.02888794,0.00514443,0.00079145,0.00356155,0.024139,0,0.05065317,0.00672741,0.00910174,0.00751879,0.00395729,0.00158291,0,0.00989313,0.00079145,0.00395728
kerry040510.txt,0.0033557,0.00055928,0.01062646,0.0643172,0.003915,0.00055928,0.0016779,0.0011186,0.0016779,0.0011186,0.0089486,0.0083893,0.0329977,0.00894852,0.02069352,0.0050336,0,0.00055928,0.01174498,0.00055928,0.0033558,0.00111856,0.00783,0.00055928,0,0.0050336,0.0749442,0.02684586,0.00503356,0,0.0022371,0.01677862,0,0.09116458,0,0.03691296,0.00447424,0.00055928,0.0022371,0.00391498,0.00167784,0.00615216,0.0190157,0,0.0128636,0.01006718,0.04306492,0.01174506,0,0.02349016,0.00055928,0,0.00783,0.022371,0.00055928,0.04474304,0.00503356,0.0128635,0.0050336,0.0027964,0.0022371,0.00055928,0.0134229,0.00055928,0.00559288
kerry040527.txt,0.0027726,0,0.00739374,0.07794252,0.0098583,0.00030807,0.0021565,0.00092421,0.00030807,0.0012323,0.0033888,0.012939,0.0428222,0.00246458,0.01786811,0.00369684,0.00061614,0.00123228,0.01078247,0.00184844,0.00184842,0.0018484,0.0067776,0.00030807,0,0.0036969,0.09365381,0.03542819,0.00154035,0,0.00338882,0.03173116,0.00030807,0.07178069,0.00184844,0.02310522,0.01232292,0.00184847,0.00092421,0.00308075,0.00277265,0.00123228,0.02094864,0.00030807,0.00924221,0.00708557,0.03542781,0.00492919,0.00092421,0.02248929,0.00246461,0.00092421,0.00246456,0.019409,0,0.03234746,0.00400493,0.0030807,0.00400489,0.00154035,0.00462105,0,0.0052372,0.00030807,0.00431298
kerry040624.txt,0.0024732,0,0.0098928,0.0807916,0.0032976,0.0012366,0.0028854,0.0008244,0.0012366,0,0.004122,0.012366,0.0403956,0.0045342,0.0197856,0.0024732,0,0.0008244,0.0094806,0.0004122,0,0.0016488,0.0045342,0.0004122,0,0.0016488,0.0886224,0.0313272,0.0028854,0,0.002061,0.0214344,0,0.0750204,0,0.0259686,0.0140146,0.0012366,0.0012366,0.0053586,0.004122,0.0016488,0.0197856,0.0004122,0.0086562,0.0131904,0.0263808,0.0045342,0,0.0181368,0.0008244,0.0008244,0.0053586,0.025969,0,0.049464,0.006183,0.0053586,0.0024732,0.0028854,0.0012366,0,0.0164878,0,0.0065952
kerry040729.txt,0.00531735,0.00017153,0.00566036,0.0641503,0.0037736,0.0015437,0.0036021,0.0010292,0.0012007,0.00034305,0.00703258,0.01012008,0.0425388,0.00583189,0.02212705,0.0046312,0.0010292,0.0025729,0.01046313,0.00205835,0.00205833,0.00137223,0.0044597,0.0012007,0,0.0022298,0.08490576,0.02915951,0.00171528,0.00017153,0.00222983,0.01921091,0.00017153,0.07564333,0.00085764,0.031218,0.01080621,0.00051458,0.00411662,0.00463123,0.00154376,0.00257291,0.02778754,0.00171531,0.01543745,0.0096054,0.04871348,0.00514584,0,0.02195546,0.00428813,0.00068611,0.00617496,0.017667,0.00034305,0.04356787,0.00823334,0.00583193,0.0046312,0.00171529,0.00823332,0.00017153,0.00874786,0.00017153,0.00823323
kerry040805.txt,0.00878018,0,0.00783946,0.06459653,0.0037629,0.0015679,0.00062716,0.0028222,0.0012543,0.0018815,0.00972088,0.01160258,0.0439008,0.01160241,0.02038257,0.0047037,0,0.00188148,0.00940734,0.00125431,0.00188146,0.00062716,0.00878018,0,0.00062716,0.002195,0.09031099,0.02571346,0.00188148,0,0.00094074,0.01317022,0,0.07996269,0.00062716,0.03700219,0.0134834,0,0.0065851,0.00282224,0.00188147,0.0015679,0.02508658,0.00031358,0.0109753,0.00470366,0.03480712,0.0056444,0,0.02477255,0.00439008,0.00094073,0.00658508,0.018815,0.00031358,0.04296023,0.00188148,0.01003449,0.00439011,0.00376298,0.00125431,0.00031358,0.0087802,0,0.00564438
kerry040924.txt,0.0026894,0,0.00582695,0.0759748,0.0069476,0.0015688,0.00380991,0,0.00044823,0.00067234,0.0060511,0.0091887,0.0349621,0.00649933,0.02218733,0.00224113,0.00089646,0.00067234,0.0112057,0.00089646,0.00179293,0.00224111,0.0049305,0.00022411,0,0.0029135,0.08381944,0.03160021,0.00179291,0,0.00134471,0.02622089,0.00022411,0.07014754,0.00067234,0.03047949,0.01411923,0.00044823,0.00112056,0.00246529,0.00156882,0.00291347,0.02510091,0.00089645,0.00806804,0.00605108,0.04034096,0.00605104,0,0.02129096,0.00112056,0.00044823,0.00358586,0.020619,0,0.04123709,0.00291345,0.00380991,0.00313759,0.00268936,0.00448231,0.00022411,0.0080682,0,0.0047064
kerry041002.txt,0.0037058,0.00028506,0.01339788,0.06470919,0.0034208,0.0014253,0.0039909,0,0,0.00028506,0.00370586,0.00655646,0.0373432,0.0196693,0.01909923,0.00256559,0,0.00114025,0.01596349,0.00028506,0.0037059,0.00085519,0.0057013,0.00085519,0,0.0037058,0.08095838,0.02537081,0.00142531,0,0.00199544,0.02337497,0,0.0992018,0,0.04561002,0.02109465,0.00085519,0.00484602,0.00484602,0.00427599,0.00171037,0.02423029,0.00028506,0.00969208,0.01368299,0.03449307,0.00484611,0.00028506,0.02366044,0.00256561,0.0014253,0.00741157,0.019954,0,0.05074145,0.00712666,0.01083235,0.00456099,0.00399088,0.00256556,0.00057013,0.009407,0.00028506,0.00541619
kerry041019.txt,0.00294119,0,0.00551467,0.06397009,0.0036765,0.00073529,0.00220585,0.00036765,0.0011029,0.00036765,0.0014706,0.00808825,0.0316174,0.01213232,0.02205882,0.00441175,0.00073529,0.0014706,0.01727939,0.00073529,0.00220589,0.0007353,0.0047794,0.0025735,0,0.00625,0.07904388,0.03308838,0.00183823,0,0.0025735,0.0202208,0,0.09816198,0,0.03198516,0.02573514,0.0033088,0.00110295,0.00330885,0.0047794,0.00147059,0.0209558,0.00036765,0.01139714,0.01727935,0.03566128,0.0018382,0,0.02683776,0.00551475,0.00073529,0.00625,0.023897,0.0011029,0.04374972,0.00551464,0.00772051,0.00441176,0.00698524,0.0036765,0,0.0073529,0,0.00808829
kerry041027.txt,0.0043247,0,0.01796405,0.07152437,0.003992,0.00066534,0.0053227,0.00033267,0.00033267,0.000998,0.00532267,0.00998,0.040253,0.01397211,0.01463742,0.00798404,0.001996,0.001996,0.01197611,0.00099801,0.0026613,0,0.001996,0.00033267,0,0.0026613,0.07085796,0.0266134,0.00232869,0,0.00066534,0.01630074,0.00033267,0.09381269,0,0.04058552,0.01663348,0.00033267,0.00432464,0.00099801,0.00066534,0.00266131,0.0209581,0.00033267,0.01496997,0.01497,0.03526314,0.00465739,0.00033267,0.02428478,0.00266134,0.0016633,0.00565538,0.023287,0.00066534,0.05289432,0.00798408,0.00931475,0.00365939,0.00632065,0.00432464,0.00033267,0.008982,0.000998,0.00731864
mccain0108.txt,0.0045514,0.0006502,0.0071522,0.0650188,0.0026008,0,0,0.0006502,0.003251,0.0006502,0.003251,0.0091027,0.0448636,0.0013004,0.0227569,0.0123538,0.0039012,0,0.0143043,0.0006502,0,0,0.0091027,0.0006502,0,0.0019506,0.0682707,0.0221068,0.0045514,0,0.0019506,0.016255,0,0.071522,0,0.0253578,0.0052016,0.0019506,0.0026008,0.006502,0.0006502,0.0019506,0.0396617,0,0.0357605,0.0039012,0.0578677,0.0078024,0,0.019506,0.0026008,0.0019506,0.0026008,0.028609,0,0.0539666,0.0058518,0.003251,0.003251,0,0.0058518,0,0.0117035,0.0019506,0.0045514
mccain0112.txt,0.0012712,0.00042373,0.00805088,0.0627117,0.0050847,0,0.00084746,0,0.00084746,0.00042373,0.0072034,0.01144073,0.03559273,0.00932203,0.01864401,0.00338983,0,0.00042373,0.00720333,0.00169493,0.00254236,0,0.0059322,0.00042373,0.00042373,0.0033898,0.0805086,0.03432202,0.00296612,0,0.00084746,0.02457628,0,0.09491511,0.00084746,0.04957631,0.00762712,0.00084746,0.00211863,0.00211863,0,0.00169492,0.02542356,0.00042373,0.01144066,0.00635593,0.02627166,0.00805083,0,0.02330515,0.00127119,0.00084746,0.00296612,0.023305,0,0.04364417,0.00296611,0.01016954,0.00593221,0.00042373,0.0029661,0,0.00677966,0.00042373,0.00338983
mccain0119.txt,0.0043215,0,0.0112359,0.0570442,0.0060501,0.0008643,0.0008643,0.0017286,0.008643,0.0017286,0.010372,0.0069144,0.0388938,0.0008643,0.0250651,0.0095073,0,0,0.0060501,0.0025929,0.0017286,0.0008643,0.012965,0,0,0.0017286,0.0812444,0.0293862,0.0025929,0,0.0025929,0.0164217,0,0.0708726,0.0008643,0.0250647,0.0060501,0.0008643,0.0008643,0.0069144,0.0034572,0.0034572,0.043215,0.0008643,0.0319796,0.0069144,0.058773,0.0129645,0,0.0207432,0.0017286,0,0.0025929,0.032844,0,0.0484008,0.0051858,0.0069144,0.0060501,0.0017286,0.0034572,0,0.0103716,0.0008643,0.0043215
mccain0207.txt,0.0021352,0,0.00711742,0.06014157,0.0064057,0.0017794,0.0014235,0,0.0039146,0.0014235,0.0053381,0.0071174,0.0402131,0,0.03024876,0.0017794,0,0.00071174,0.01387894,0.00249114,0.0024911,0.00035587,0.013879,0.0010676,0,0.0010676,0.10071214,0.02562274,0.00142347,0,0.00035587,0.02384322,0,0.06832711,0,0.01957291,0.00889684,0.00035587,0.00355867,0.0014235,0.00071174,0.00035587,0.03701107,0.00106761,0.01708191,0.00320287,0.05871904,0.00604989,0,0.01245542,0.00035587,0.0017794,0.00071174,0.020996,0,0.03451953,0.00177935,0.00213521,0.00391462,0.00071174,0.00249114,0.00071174,0.0092526,0.00035587,0.00177937
mccain0213.txt,0.00523908,0,0.00851352,0.0733464,0.0019646,0,0.0026195,0.00065488,0.0026195,0.00065488,0.0045842,0.0078585,0.051736,0,0.01637194,0.0137524,0.00196468,0,0.00785858,0.00065488,0.0019646,0,0.0065488,0.00065488,0,0.0032744,0.09430316,0.02357582,0.00720366,0,0.00130976,0.02161068,0,0.0779311,0,0.03012466,0.00523898,0.0019646,0.0019646,0.00065488,0.00065488,0.00065488,0.03863778,0.0019646,0.02554038,0.0045842,0.0491155,0.00327444,0,0.01047816,0.00327436,0.0013098,0.00130976,0.023576,0,0.04911602,0.00196464,0.00196464,0.0058939,0.00130976,0.0045841,0.00065488,0.0150622,0.0013098,0.00458418
mccain0325.txt,0.0022051,0.0016538,0.00882014,0.0689084,0.0071665,0.0033076,0.0033076,0,0.00055127,0.0011025,0.0077178,0.011025,0.0418962,0.00441011,0.01984555,0.00220507,0.0022051,0.00055127,0.00826897,0.0027563,0.0088202,0.0033076,0.0044101,0.00055127,0,0.0011025,0.07772918,0.0264607,0.00055127,0,0.00055127,0.02094818,0,0.07331822,0.00165377,0.04520383,0.00165381,0.00055127,0.0022051,0.00385887,0.00220507,0.0011025,0.0176405,0.0011025,0.00716644,0.00330757,0.02315321,0.00661515,0,0.02094793,0.00275631,0.00055127,0.00771777,0.028115,0,0.04189597,0.00110254,0.00937142,0.00220508,0.00055127,0.0033076,0,0.008269,0.00055127,0.00496144
mccain0326.txt,0.0047181,0.00094362,0.00802065,0.07761282,0.0054258,0.0011795,0.0014154,0.0002359,0.00070771,0.00094362,0.0080208,0.0110879,0.0460011,0.00283083,0.01934411,0.0018872,0.00070771,0.0011795,0.00613361,0.00165131,0.00306672,0.0016513,0.004954,0.00070771,0,0.002359,0.10096791,0.03444179,0.00259494,0,0.0004718,0.02264681,0,0.06510936,0.00094361,0.03302631,0.01132333,0.0002359,0.00070771,0.00306671,0.00094362,0.00070771,0.0233542,0.00117952,0.0070771,0.00660531,0.03066801,0.00778489,0.0002359,0.01438998,0.00141541,0.0002359,0.00235902,0.016277,0,0.03208272,0.00165131,0.00259492,0.00566173,0.0004718,0.00188721,0.0002359,0.0056617,0.0002359,0.0042462
mccain0331.txt,0.0027884,0.0024399,0.00975962,0.07668221,0.0038341,0.0055769,0.012896,0,0.0024399,0.0027884,0.0017428,0.0034855,0.0435692,0.00313695,0.02056466,0.00104566,0.00174281,0.00034855,0.00313695,0.0013942,0.00034855,0.00034855,0.0052283,0.0048797,0,0.0020913,0.09933887,0.01673066,0.0010457,0,0.00069711,0.01010816,0.0017428,0.06866523,0.00034855,0.02823289,0.00383406,0,0,0.00034855,0.0017428,0.00174276,0.04147752,0.00104566,0.0170791,0.01777581,0.023005,0.00731963,0,0.0160336,0.0027884,0.0013942,0.00174276,0.011502,0,0.01254787,0.00627401,0.00104565,0.00453127,0,0.003137,0,0.0066225,0,0.0066226
mccain0401.txt,0.00292277,0,0.01294363,0.06889337,0.0079332,0.0041754,0.0091858,0.00041754,0,0.0029228,0.00083507,0.0045929,0.0384132,0.00125261,0.0304798,0.00334034,0.00334027,0,0.00501048,0.00250517,0.0029228,0.0020877,0.0070981,0.012944,0,0,0.09143971,0.02129439,0.00167014,0,0.00375787,0.0192068,0,0.05887255,0,0.03048013,0.00083507,0,0.00083507,0.00167014,0.00125261,0.00501034,0.02922747,0.00125261,0.01962427,0.0162843,0.04008354,0.00918573,0.00083507,0.01419619,0.00167016,0.00041754,0.00334031,0.018789,0,0.02546966,0.00960335,0.00125261,0.00542796,0.00083508,0.00459284,0,0.0091858,0.00041754,0.00250524
mccain0402.txt,0.0037327,0,0.01007839,0.08510695,0.0029862,0.00074655,0.00671897,0.0011198,0.0014931,0.0018664,0.00746547,0.015304,0.0384467,0.00261287,0.02500934,0,0.00261295,0.00037327,0.00634572,0.00335945,0.00223965,0.0026129,0.0067189,0.0067189,0,0.00074655,0.09705198,0.0205299,0.00373277,0,0.00074654,0.01082481,0,0.06270984,0,0.01941017,0.0026129,0,0.0037327,0.00074655,0.00074654,0.00298614,0.03471457,0.00149307,0.0134377,0.00746552,0.03583407,0.00783878,0.00037327,0.01754378,0.00186637,0.0011198,0.0014931,0.011198,0,0.01903685,0.00559905,0.00186635,0.00522582,0.00074654,0.00634567,0.00037327,0.0104517,0.00037327,0.00634564
mccain0403.txt,0.00556523,0,0.00834779,0.0754783,0.002087,0.0034783,0.00834783,0.0010435,0.00069565,0.0017391,0.0041739,0.01113,0.0514779,0.00243483,0.01843474,0.0024348,0.00104348,0.0013913,0.00626091,0.0038261,0.00139133,0.0010435,0.0062609,0.0055652,0,0.0017391,0.09252175,0.02573924,0.00417386,0,0.00104348,0.0107826,0,0.07234829,0.00069566,0.02017397,0.00173913,0,0.0010435,0.00069565,0.00069565,0.00382611,0.0316517,0.00069565,0.013913,0.00869563,0.03721726,0.00626089,0.00034783,0.01704368,0.00278266,0,0.00139132,0.019826,0,0.02504359,0.00765217,0.00173915,0.00521743,0.0010435,0.00347825,0,0.008,0,0.00556518
mccain0404.txt,0.0028281,0.0011312,0.01018095,0.07692311,0.010181,0.0039593,0.01583661,0.00056561,0.00056561,0.0016968,0.0039593,0.010181,0.0514706,0.00339371,0.02036191,0.0028281,0.00056561,0,0.01470591,0.00056561,0.00169681,0.0039593,0.0011312,0.0033937,0,0.00056561,0.09954659,0.01809942,0,0,0.00113122,0.01357473,0,0.06051987,0,0.01244329,0.00622172,0,0.00056561,0.00226241,0,0.00226242,0.01923071,0,0.00791841,0.0180996,0.01753431,0.00622163,0.0011312,0.03450191,0.00113122,0.0028281,0.00395921,0.011878,0,0.01866496,0.01018098,0.00113122,0.00282803,0.00113122,0.0033937,0,0.0067873,0.0011312,0.0045249
mccain0405.txt,0.0036101,0.00072202,0.00794227,0.0649821,0.0054152,0.0021661,0.01444,0.00036101,0.001083,0.001083,0.0028881,0.0032491,0.0458483,0.00252711,0.02057755,0.001444,0.0021661,0,0.0122744,0.0028881,0.00180502,0.00036101,0.0036101,0.0025271,0.00036101,0.001444,0.09566825,0.02563159,0.00324911,0,0.00216602,0.00830318,0,0.05740049,0.00036101,0.01913349,0.00288805,0,0.0021661,0.00036101,0.001083,0.00252707,0.03140761,0.00072202,0.01877262,0.01877221,0.02815812,0.00938632,0.00036101,0.02310461,0.00216602,0.001444,0.00397103,0.022022,0,0.02238256,0.00649814,0.00288808,0.00288808,0.00036101,0.00324902,0.00072202,0.0039712,0.00036101,0.00433201
mccain0407.txt,0.0032886,0.0005481,0.00739923,0.07865104,0.005755,0.0019183,0.0010962,0,0.00027405,0.0013702,0.0041107,0.012332,0.0438473,0.00219239,0.01945739,0.0019183,0.0005481,0.0005481,0.00493284,0.00109619,0.0052069,0.00082214,0.0090436,0.0016443,0.0005481,0.0021924,0.10578189,0.02795291,0.00164425,0,0.00137025,0.01945735,0,0.07125239,0.00082214,0.02521241,0.01753868,0.0010962,0.0024664,0.00301455,0.0005481,0.00191835,0.0268564,0.0005481,0.0126063,0.00685115,0.03124119,0.00630313,0,0.01616877,0.00164429,0.00027405,0.00219239,0.021376,0,0.03370796,0.00191835,0.0032886,0.00630309,0.0010962,0.0021924,0,0.0109619,0.0005481,0.00274049
mccain0410.txt,0.0015544,0,0.00621762,0.0730567,0.0062176,0.0015544,0,0,0.0015544,0.0020725,0.011399,0.014508,0.0450773,0.00414504,0.01968916,0.00259063,0,0,0.00621756,0.00310883,0.0031088,0.0031088,0.0067358,0,0,0.0025907,0.07771979,0.03523324,0.00051813,0,0.00259069,0.02487059,0,0.09378256,0.00051813,0.04352337,0.0041451,0,0.0025907,0.00155443,0.00259073,0.00155439,0.0212435,0.00051813,0.0093264,0.0036269,0.03057013,0.0072539,0.0015544,0.01917094,0.00207256,0,0.00725389,0.02228,0,0.04404151,0.00155443,0.00932645,0.00259069,0.00155439,0.0020726,0,0.0067357,0,0.003627
mccain0415.txt,0.0041028,0.00064781,0.00971723,0.0742818,0.0062621,0.00086374,0.00064781,0.00043187,0.00086374,0.0012956,0.0099331,0.0077737,0.0449145,0.00518249,0.01770696,0.0032391,0,0.00021594,0.00971705,0.0025913,0.0062622,0.00151154,0.0041028,0.00043187,0.00021594,0.0028072,0.09522828,0.03217444,0.00259122,0,0.00107969,0.02245702,0,0.08723857,0.00043188,0.04491488,0.00863752,0.00064781,0.00431871,0.00064781,0.00151154,0.0023753,0.02137778,0.00064781,0.0082056,0.00539834,0.0287196,0.00496653,0.00086374,0.01965029,0.00151157,0.00021594,0.00367093,0.022457,0.00021594,0.03994841,0.00215937,0.00691004,0.00496655,0.00086375,0.00215935,0.00021594,0.0088533,0.00021594,0.00367088
mccain0422.txt,0.0044709,0.00049677,0.01192247,0.07451597,0.0069548,0.00049677,0.0024839,0,0.00049677,0.0019871,0.0089419,0.0079483,0.0526578,0.00099354,0.02334837,0.00298064,0.00049677,0.00099354,0.01043221,0.0034774,0.00198707,0.00447097,0.0059613,0.00099354,0,0.0019871,0.09090846,0.03626432,0.00049677,0,0.0019871,0.01838052,0,0.08147037,0.00049677,0.04421251,0.00447098,0.00099354,0.00099354,0,0.00198707,0.00099354,0.01937411,0,0.00695474,0.0094387,0.03924496,0.00447093,0.00049677,0.0238449,0.00248384,0.00049677,0.00596127,0.022851,0,0.04321903,0.00099354,0.01043214,0.00397416,0.00099354,0.00397417,0,0.00447097,0.00049677,0.0084451
mccain0423.txt,0.00306901,0,0.01125304,0.0670075,0.0040921,0.00051151,0.00204601,0.00051151,0.0030691,0.0015345,0.0051151,0.0071611,0.0450132,0.0015345,0.02301783,0.00306901,0,0.00051151,0.00562661,0.00255751,0.00306901,0.0015345,0.0081841,0.0025575,0.00051151,0.0030691,0.09769854,0.02608664,0.00255751,0,0.00153451,0.01841421,0,0.07416834,0,0.04296636,0.00664961,0,0.0025575,0.001023,0.00102302,0.00204602,0.02097181,0.00051151,0.01074161,0.00460351,0.03529371,0.00767251,0,0.01687972,0.00102302,0,0.00306901,0.026087,0,0.04092038,0.00255753,0.00818403,0.00511501,0.00204604,0.0035805,0.00051151,0.0092071,0,0.00562661
mccain0428.txt,0.0034843,0,0.0121951,0.0696864,0.0052265,0,0,0,0.0017422,0.00087108,0.0043554,0.01306608,0.04703838,0.00435544,0.01306618,0.0043554,0,0.0017422,0.00609758,0.0034843,0.0034844,0,0.0087108,0,0,0.0034843,0.09930314,0.02961684,0.011324,0,0.00087108,0.01567948,0,0.12020978,0,0.03223006,0.0026132,0,0.0078397,0.00087108,0,0,0.0261322,0.00261328,0.0043554,0.0052265,0.0165505,0.00696864,0,0.0165504,0.00174216,0.00087108,0.00261328,0.02439,0,0.03048804,0,0.00435544,0,0,0.00087108,0,0.01393708,0.00087108,0.00609758
mccain0429.txt,0.00541267,0.00081191,0.01109611,0.0625177,0.0073072,0.0018945,0,0.00027064,0,0.0013532,0.0081191,0.0081191,0.0500672,0.0037889,0.01813258,0.00162382,0,0.00081191,0.01109615,0.0043302,0.0062246,0.0027064,0.0070365,0.00027064,0,0.0013532,0.09688816,0.02679302,0.00297691,0,0.00460081,0.02408656,0,0.09147554,0.00027064,0.03545353,0.00297696,0.00027064,0.0027064,0.00108255,0.00027064,0.00216509,0.0165088,0.00054127,0.00703654,0.00541274,0.02679296,0.01082545,0.00027064,0.02138023,0.0021651,0.00081191,0.00243575,0.018945,0,0.04059541,0.00162382,0.00541279,0.00378891,0.0021651,0.00135318,0,0.0086603,0.00027064,0.002977
mccain0501.txt,0.0030488,0,0.007622,0.070884,0.003811,0.0007622,0.0007622,0.0007622,0,0,0.0083841,0.007622,0.0449694,0.003811,0.0121952,0.0015244,0,0,0.007622,0.0015244,0.0068598,0.0007622,0.0060976,0,0,0.0022866,0.096036,0.0335368,0.0060976,0,0.003811,0.0198171,0,0.1105196,0.0007622,0.0251526,0.0022866,0,0.0007622,0.0015244,0,0,0.0137196,0.0007622,0.0106708,0.0030488,0.0243903,0.0129574,0,0.0160062,0.0015244,0,0,0.023628,0,0.03811,0.0007622,0.0083842,0.0045732,0.0007622,0,0,0.0121951,0,0.0022866
mccain0506.txt,0.0052994,0.0013249,0.00927406,0.0866454,0.0055644,0.0031797,0.0045045,0,0.00052994,0.0015898,0.0052994,0.00874407,0.0484894,0.00344458,0.01642828,0.00158982,0.00158984,0.00105988,0.00741917,0.0029147,0.0039745,0.0034446,0.0047695,0.0015898,0,0.0026497,0.10890344,0.02596722,0.00052994,0,0.00052994,0.0129836,0,0.05511389,0,0.02278751,0.00582941,0,0.00026497,0.00079491,0.00105988,0.00185479,0.01881295,0.0010599,0.00927395,0.00741918,0.01907799,0.00556442,0.00079491,0.02464233,0.00105988,0.0021198,0.00476946,0.015368,0.00026497,0.0246423,0.00423952,0.00132485,0.00529947,0.00026497,0.00211974,0.00052994,0.0071542,0,0.00556441
mccain0507.txt,0.004892,0.00081533,0.01019162,0.073788,0.006115,0,0.00081533,0,0.00081533,0.0028536,0.010599,0.010192,0.0464739,0.00326135,0.02282917,0.002446,0,0,0.00774563,0.00244603,0.00407666,0.002446,0.0044843,0.001223,0,0.0032613,0.11496108,0.03587446,0.00163065,0,0,0.01589886,0,0.07093366,0,0.0326131,0.00285365,0,0.00040766,0.00081533,0.00040766,0,0.0260903,0,0.00489199,0.00326126,0.01956826,0.00774567,0,0.01671429,0.00203836,0,0.00203831,0.020383,0,0.0236445,0.00081532,0.00163066,0.00611496,0,0.00285366,0.0020383,0.0118222,0,0.00203832
mccain0512.txt,0.0086303,0.0002784,0.01252797,0.073218,0.0044543,0.0002784,0.00055679,0,0.00055679,0,0.0055679,0.0094655,0.0414816,0.00361919,0.01865266,0.0025056,0,0.00083519,0.00779509,0.0025056,0.00696,0.0019488,0.0058463,0.00083519,0,0.0011136,0.10022226,0.03758366,0.00361919,0,0.00167038,0.02700429,0,0.06542368,0.0005568,0.02923186,0.00528958,0.0002784,0.0002784,0.0019488,0,0.00139199,0.01614739,0,0.00640319,0.0030624,0.02700489,0.00640315,0,0.0189311,0.00167038,0,0.00194878,0.02255,0,0.037027,0.0022272,0.00278398,0.00473279,0.0008352,0.00111359,0,0.00918709,0,0.00278399
mccain0515.txt,0.00090171,0.0012023,0.01142167,0.0733388,0.0015029,0.00090171,0.00030057,0.00090171,0.0015029,0.0051097,0.0072137,0.0078148,0.043282,0.00180342,0.01893607,0.00120228,0.00030057,0.00030057,0.00631195,0.0036069,0.00150287,0.0012023,0.0099188,0.00030057,0,0.01052,0.10520059,0.03065818,0.00150285,0,0.00090171,0.01352576,0.00090171,0.07965134,0.00060114,0.04238045,0.00961826,0.00030057,0.00360687,0.00060114,0.00090171,0.00120228,0.02043891,0.00030057,0.00781491,0.00210397,0.02795295,0.00751437,0.00030057,0.01833485,0.00090171,0,0.00180342,0.021341,0,0.02915536,0.00180342,0.00420798,0.00901713,0.00090171,0.002104,0.00030057,0.0108206,0.00060114,0.00150285
mccain0516.txt,0.0026227,0.0018734,0.00674408,0.0681904,0.0048707,0.001124,0.0029974,0,0.001124,0.00037467,0.0048707,0.00749347,0.0427131,0.00374669,0.01723489,0.0029974,0.00037467,0.00074934,0.00524541,0.00299734,0.00412137,0.001124,0.00899217,0.00074934,0.00037467,0.0014987,0.09741441,0.02547768,0.00187334,0,0.00074934,0.01611089,0.00074934,0.05694999,0.00037467,0.02959895,0.01311356,0.00037467,0.0041214,0.00112401,0.00636947,0.00187335,0.02360437,0.001124,0.00936677,0.00824277,0.02847521,0.00599475,0.00037467,0.01573614,0.00074934,0.0014987,0.00524535,0.020982,0,0.02922427,0.00449606,0.00487071,0.00337205,0.00074934,0.00187337,0.00037467,0.0074934,0.00037467,0.00262268
