Speeches,the_AT,and_CC,of_IN,we_PPSS,to_IN,that_CS,this_DT,will_MD,you_PPSS,as_CS,can_MD,what_WDT.,that_DT,or_CC,when_WRB,that's_DT,if_CS,my_PP$,make_VB,he_PPS,has_HVZ,now_RB,because_CS,it's_PPS,just_RB,years_NNS,want_VB,here_RB,up_RP,need_VB,we're_PPSS,some_DTI,we've_PPSS,got_VBD,so_CS,would_MD,his_PP$,government_NN,go_VB,work_VB,give_VB,many_AP,why_WRB,united_VBN,other_AP,together_RB,how_WRB,can't_MD,down_RP,same_AP,see_VB,senator_NN,you're_PPSS,companies_NNS,working_VBG,never_RB,election_NN,change_NN,any_DTI,we'll_PPSS,very_QL,right_QL,sure_JJ,making_VBG,college_NN,its_PP$,class_NN,tell_VB,life_NN,they're_PPSS,am_BEM,most_QL,folks_NNS,young_JJ,everybody_PN,laughter_NP,percent_NN,business_NN,able_JJ,after_IN,look_VB,members_NNS,afford_VB,doing_VBG,history_NN,made_VBD,mccain_NP,audience_NN,there's_EX,power_NN,century_NN,dollars_NNS,chance_NN,deficit_NN,forward_RB,obama_NP,4_CD,you've_PPSS,2_CD,office_NN,john_NP,politics_NN,getting_VBG,clinton_NP,idea_NN,public_JJ,what's_WDT.,reason_NN,willing_JJ,lead_VB,bless_VB,republicans_NPS,try_VB,hard_RB,wrong_JJ,protect_VB,3_CD,they've_PPSS,course_NN,decade_NN,interests_NNS,10_CD,because_RB,21st_OD,record_NN,ways_NNS,often_RB,cuts_VBZ,asking_VBG,serious_JJ,bad_JJ,rights_NNS,others_NNS,breaks_VBZ,become_VB,looking_VBG,until_CS,direction_NN,who's_WPS,sick_JJ,spending_NN,greater_JJR,cause_NN,auto_NN,2008_CD,investing_VBG,heart_NN,you'll_PPSS,honor_NN,among_IN,colleges_NNS,elected_VBN,that's_WPS,main_JJS,wealthiest_JJT,anybody_PN,much_QL,here's_RB,courage_NN,wealth_NN,such_JJ,answer_NN,case_NN,someone_PN,seek_VB,roads_NNS,increase_NN,reforms_NNS,depression_NN,rebuilding_VBG,they'll_PPSS,250_CD,control_NN,corporations_NNS,remind_VB,tuition_NN,win/loss,Reduced by Correlation
2000bush001103.txt,0.050411,0.026027,0.023014,0.01726,0.0057534,0.0041096,0.010411,0.010959,0.0041096,0.0024658,0.0016438,0.0021918,0.0030137,0.0010959,0.0016438,0.0024658,0.0043836,0.0041096,0.0016438,0.0038356,0.0030137,0.00082192,0.0016438,0.0035616,0.00082192,0.0027397,0.0060274,0.0021918,0.00027397,0.0010959,0.0016438,0.0019178,0.0010959,0.00054795,0.0010959,0.00027397,0.0016438,0.0010959,0.00027397,0.00027397,0.00082192,0.00054795,0.00027397,0.00054795,0,0.0013699,0.00054795,0,0.0019178,0.00054795,0.00054795,0.0010959,0.00082192,0,0.00054795,0.0010959,0,0.00027397,0.00082192,0,0.00054795,0.00054795,0.00027397,0,0,0.00054795,0.00054795,0.00054795,0.00027397,0.00054795,0,0,0.00054795,0.00027397,0.00082192,0,0.00027397,0.00054795,0.00054795,0.0016438,0.00054795,0,0,0.00027397,0,0.00027397,0,0,0.0010959,0,0.00054795,0.00027397,0.00027397,0,0.00054795,0,0,0.00054795,0,0.0010959,0.00027397,0.00027397,0,0.00027397,0,0.00082192,0.00027397,0,0.00027397,0.00082192,0.00027397,0.00054795,0.00027397,0.00027397,0.00027397,0.00027397,0,0.00027397,0.00054795,0,0,0.00027397,0,0.00054795,0.00027397,0,0,0.00054795,0.00082192,0.00054795,0,0,0,0,0.0013699,0.00027397,0,0,0,0,0.00054795,0,0.00054795,0,0,0,0,0.00054795,0.00027397,0,0,0.00054795,0,0.00027397,0,0,0,0.00027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027397,0,0,0,1,
2000gore000210.txt,0.045343,0.022059,0.030637,0.0036765,0.0036765,0.011029,0.002451,0,0.0036765,0.0012255,0.0036765,0.0012255,0.002451,0.0085784,0,0.004902,0.0036765,0.002451,0.004902,0.0012255,0.0061275,0.0036765,0.0012255,0.0085784,0.0036765,0,0.004902,0.0036765,0.0036765,0.0036765,0,0.0073529,0,0,0.0012255,0.0036765,0,0,0.0012255,0.0012255,0.002451,0.002451,0.0012255,0.002451,0.0012255,0,0,0,0.0012255,0,0,0,0,0,0.0012255,0,0,0,0,0,0.002451,0.0012255,0,0,0.0012255,0,0,0.0012255,0,0,0,0,0,0,0,0,0,0.002451,0,0,0.0012255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002451,0,0,0,0,0,0,0,0,0,0.0012255,0,0,0,0,0,0.0012255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012255,0.0012255,0,0,0,0,0,0.002451,0.0012255,0,0,0.0012255,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000gore000327.txt,0.055928,0.026799,0.028255,0.006991,0.011069,0.0055345,0.0075736,0.013982,0.0023303,0.0058258,0.002039,0.0014565,0.0023303,0.0014565,0.00058258,0.00058258,0.0032042,0.0052432,0.0023303,0.0017477,0.0026216,0.00058258,0.00058258,0.0014565,0.0011652,0.0014565,0.00087387,0.0017477,0.0029129,0.00058258,0.00029129,0.0011652,0,0.00029129,0.00058258,0.0011652,0.0014565,0.00087387,0.00029129,0.00058258,0.0026216,0.00029129,0.00087387,0.00029129,0.00087387,0.00087387,0,0.00058258,0.00058258,0.00058258,0.00029129,0.00058258,0.00029129,0.0011652,0.00087387,0,0.0026216,0.00058258,0.0014565,0,0.00087387,0.00029129,0.00029129,0.00087387,0,0,0,0.00029129,0,0,0.0011652,0.00029129,0,0,0,0,0.00029129,0.00029129,0.00029129,0.00029129,0,0,0,0.00029129,0.00029129,0.00058258,0.00058258,0,0,0.0011652,0.00029129,0.0011652,0,0,0.00058258,0,0,0,0,0.00058258,0.00058258,0.0011652,0,0,0,0.0046606,0,0,0,0.00029129,0,0.00029129,0.00058258,0,0.00058258,0.00058258,0,0.00029129,0.00029129,0.00029129,0.0026216,0,0,0.00029129,0,0.00029129,0,0,0,0.00029129,0,0.00087387,0.00029129,0,0.00029129,0,0.00087387,0,0,0,0.00087387,0,0.0014565,0,0,0,0.00029129,0,0,0,0,0,0,0,0,0,0.00029129,0,0,0,0.00029129,0.00029129,0.00029129,0.00058258,0.00058258,0,0,0.00029129,0,0,0,0,0.00058258,0.00029129,0,0,0,
2000gore000428.txt,0.037643,0.032733,0.026187,0.013093,0.0081833,0.00491,0.00491,0.0016367,0,0,0.0032733,0,0.0016367,0.0032733,0,0,0.0032733,0.0032733,0.0032733,0.00491,0.0016367,0,0,0,0.0016367,0,0.0016367,0.0016367,0,0.0016367,0,0,0,0,0,0.0016367,0.0016367,0,0,0,0,0.0016367,0,0,0,0,0,0,0.0016367,0,0,0,0,0,0.0016367,0,0,0,0,0,0,0,0.0016367,0,0.0016367,0,0,0,0,0,0.0065466,0,0,0,0,0,0.0016367,0,0.0016367,0,0,0,0,0,0,0,0,0,0,0,0,0.0016367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01473,0,0,0,0,0,0,0,0,0,0,0,0,0.0016367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016367,0,0,0,0,0,0,0,0,0,0,
2000gore000505.txt,0.040659,0.029184,0.01771,0.012472,0.010975,0.0092292,0.0027438,0.0034921,0.003991,0.0027438,0.0017461,0.0014966,0.0027438,0.0019955,0.0027438,0.00099776,0.0024944,0.0024944,0.0024944,0.0042405,0.0019955,0.00074832,0.00099776,0.00049888,0.0014966,0.0022449,0.0012472,0.00049888,0.0019955,0.0037416,0.0017461,0.00099776,0,0.00049888,0.00024944,0.0012472,0.0012472,0,0.00049888,0.00074832,0.0024944,0.00099776,0.00099776,0,0.00099776,0.00049888,0.00074832,0,0.00024944,0.0012472,0.00024944,0,0,0,0.00074832,0.00099776,0,0,0.00024944,0,0.00074832,0.00024944,0.00049888,0.00099776,0.0014966,0.00099776,0.0012472,0.00024944,0.00024944,0,0.00074832,0.0012472,0,0,0,0,0.00024944,0,0,0,0.00024944,0,0,0.00049888,0.00049888,0,0,0,0,0.00024944,0.00024944,0.00024944,0,0,0,0,0,0,0.00074832,0,0,0,0,0,0.00024944,0.0024944,0.00024944,0,0.00049888,0.00024944,0,0,0,0,0.00074832,0,0,0,0,0.00024944,0,0.00074832,0,0.00024944,0.00074832,0.00099776,0.00024944,0,0.00099776,0.00099776,0,0,0,0,0.00074832,0,0.00049888,0,0,0,0,0.0019955,0,0,0,0.00074832,0,0,0,0.00024944,0,0,0,0,0,0,0,0,0,0,0.00024944,0,0,0,0,0,0.00074832,0.00024944,0,0,0,0,0,0,0,0.00024944,0,
2000gore000609.txt,0.045154,0.029736,0.027533,0.017621,0.0088106,0.0099119,0.0022026,0.0022026,0.0088106,0.0044053,0.013216,0.0022026,0.0022026,0.003304,0.0011013,0.0022026,0.0022026,0.0011013,0.0066079,0,0,0.003304,0.0011013,0.0022026,0.0011013,0,0.003304,0.0022026,0.0011013,0.0077093,0,0.003304,0.0011013,0.0011013,0.0022026,0.0011013,0,0.0011013,0,0,0.0011013,0.0011013,0,0,0.0022026,0.003304,0.0022026,0,0,0,0,0,0,0.0011013,0.003304,0.0055066,0,0,0.0022026,0.0011013,0.0011013,0,0.0022026,0.0011013,0,0,0,0,0,0.0011013,0,0.0022026,0.0011013,0,0,0,0,0,0.0011013,0,0.0011013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022026,0,0.0011013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011013,0.0055066,0,0,0,0,0,0,0.0011013,0,0,0,0.0011013,0,0,0,0.0022026,0.0011013,0,0,0.0011013,0,0.0011013,0,0,0,0,0.0011013,0,0,0,0,0.0011013,0,0,0,0,0,0.0011013,0,0,0,0,0,0,0,0,0,0,0.0011013,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000gore000613.txt,0.044212,0.025987,0.02565,0.024637,0.0097874,0.0050624,0.0077624,0.014175,0.0040499,0.0047249,0.003375,0.003375,0.003375,0.0016875,0.0023625,0.0003375,0.0027,0.0016875,0.0030375,0,0.002025,0.0030375,0.00135,0.0003375,0.003375,0.0030375,0.00135,0.0010125,0.0016875,0.0016875,0.0010125,0.0003375,0.0003375,0,0,0.00067499,0.0003375,0.00067499,0.0010125,0.0003375,0.0023625,0,0.0003375,0,0,0.0016875,0.002025,0.0010125,0.00135,0.0010125,0.00067499,0,0,0,0.0010125,0.0010125,0.0010125,0,0.0003375,0.0023625,0,0.0003375,0,0.00067499,0.0003375,0.002025,0.0003375,0.00135,0.00067499,0.0003375,0.0010125,0.0003375,0,0.0003375,0,0,0,0.0003375,0.00067499,0,0.0003375,0,0.00067499,0.00067499,0.00067499,0,0,0,0,0.0003375,0.0003375,0.0003375,0.00135,0.0003375,0,0,0,0,0,0,0,0,0.00067499,0.00067499,0,0.0003375,0.0003375,0,0,0,0,0,0.0003375,0,0,0.00067499,0,0,0,0.0003375,0,0,0.0003375,0,0.0010125,0.0003375,0,0.0010125,0.00067499,0.0003375,0.0003375,0,0,0,0.0003375,0,0,0,0,0,0,0.0003375,0.0003375,0,0,0.0003375,0,0,0,0,0,0,0,0,0,0,0,0,0.0003375,0.0010125,0,0.00067499,0,0,0.0003375,0,0,0,0,0,0,0,0,0,0,0,0,
2000gore000705.txt,0.040685,0.027837,0.024982,0.014989,0.0092791,0.0082084,0.0071378,0.0078515,0.0060671,0.006424,0.0035689,0.0021413,0.0021413,0.00071378,0.0017844,0.0014276,0.0024982,0.0010707,0.0021413,0.0010707,0.003212,0.0010707,0.0021413,0.0024982,0.0035689,0.0017844,0.0010707,0.0014276,0.0028551,0.0010707,0.00035689,0.00071378,0.00035689,0.0010707,0.0014276,0.0017844,0.00035689,0.0010707,0.0010707,0.00071378,0.0017844,0.00071378,0.00035689,0.00035689,0.0017844,0.00071378,0.00035689,0.00071378,0.0017844,0,0.00035689,0,0,0.0010707,0.0010707,0.0021413,0.00071378,0,0.0014276,0.0014276,0.00035689,0,0,0,0.00035689,0.00071378,0,0.0014276,0.00071378,0,0.00071378,0.00071378,0,0.00035689,0,0,0.00071378,0,0,0,0,0.00071378,0.00035689,0.00035689,0.00035689,0.00035689,0,0,0.00035689,0.00071378,0.00035689,0.00071378,0.00071378,0,0,0,0,0.00035689,0,0,0,0,0,0.00035689,0,0.0024982,0.00071378,0.00035689,0,0.00071378,0,0,0.00071378,0,0.0014276,0,0,0,0,0,0.0010707,0,0,0,0.00035689,0,0.0010707,0.00035689,0,0.00071378,0.00035689,0.0017844,0,0.00035689,0,0,0.00035689,0,0,0.00035689,0.00035689,0.00071378,0,0,0,0,0.00035689,0,0,0,0,0,0,0,0,0,0,0,0,0.00035689,0.00035689,0.00035689,0.0010707,0,0.00035689,0,0,0,0,0,0,0,0,0,0.00035689,0,0,
2000gore000816.txt,0.044891,0.037382,0.021058,0.0111,0.010447,0.0045707,0.0058766,0.0093046,0.0029383,0.0022853,0.0019589,0.0021221,0.0014691,0.0026118,0.0026118,0.0017956,0.0017956,0.0052236,0.0022853,0.0016324,0.0019589,0.0014691,0.0019589,0.0016324,0.0031015,0.0021221,0.0017956,0.0017956,0.0024486,0.0014691,0.00097943,0.00016324,0.00048972,0.00048972,0.0019589,0.0014691,0.00065295,0.00032648,0.0017956,0.00065295,0.0013059,0.00081619,0.00048972,0.00065295,0.0011427,0.00081619,0.00048972,0.00081619,0.00081619,0,0.0013059,0.00032648,0.00048972,0.00097943,0.0019589,0.0022853,0.00097943,0.00065295,0.00081619,0.00016324,0.00032648,0,0.00032648,0.00016324,0.0014691,0,0.00048972,0.00081619,0.0014691,0.00048972,0.00032648,0.00048972,0.00016324,0.00032648,0,0,0.00016324,0.00016324,0.00032648,0.00048972,0,0,0.00016324,0.00016324,0.00081619,0,0,0,0.00081619,0.00065295,0.00032648,0.00032648,0,0,0,0,0,0,0,0.00016324,0,0,0.00032648,0.00016324,0,0.00065295,0.00048972,0.00032648,0.00032648,0.00016324,0.00032648,0,0.00032648,0.00048972,0.00065295,0.00048972,0,0.00016324,0,0.00032648,0.00048972,0,0.00016324,0.00016324,0.00016324,0.00016324,0.00032648,0.00016324,0.00016324,0.00016324,0,0.0011427,0.00048972,0,0.00065295,0,0.00016324,0,0,0.00016324,0,0,0,0,0,0,0.00032648,0,0.00048972,0,0,0,0.00032648,0,0.00016324,0,0,0.00016324,0.00016324,0,0,0,0,0.00081619,0,0,0,0,0.00032648,0,0,0,0.00016324,0,0,0.00016324,0,
2000gore000906.txt,0.045603,0.024973,0.018458,0.010858,0.0043431,0.013029,0.0043431,0.015201,0.0010858,0.0010858,0.0032573,0.0032573,0,0.0054289,0,0.0021716,0.0032573,0.0010858,0.0021716,0,0.0010858,0.0010858,0.0010858,0.0010858,0.0021716,0.0086862,0.0021716,0.0021716,0.0010858,0.0010858,0,0.0010858,0,0,0.0021716,0.0010858,0,0.0010858,0.0021716,0.0010858,0.0010858,0.0010858,0,0.0010858,0.0021716,0,0,0,0.0021716,0,0,0,0,0,0,0.0010858,0.0010858,0,0.0010858,0,0,0,0,0.0010858,0.0032573,0,0,0,0,0,0.0032573,0,0,0,0,0,0,0,0,0.0010858,0,0,0,0.0010858,0.0010858,0,0,0,0,0,0.0021716,0.0010858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010858,0,0,0,0,0,0,0,0,0.0010858,0,0,0.0010858,0,0,0,0,0,0,0,0,0.0021716,0,0,0,0.0010858,0,0,0,0,0,0.0010858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000gore001024.txt,0.053856,0.02652,0.021624,0.013464,0.0085679,0.010608,0.005712,0.00408,0.005712,0.00081599,0.00204,0.005712,0.002448,0.005304,0.003264,0.001224,0.00081599,0.003264,0.002448,0.002448,0.00204,0.005304,0.001224,0.004488,0.002448,0.001224,0.0097919,0.002448,0.00081599,0.00612,0,0.001224,0.00204,0.001224,0.000408,0.000408,0.001632,0,0.00081599,0.000408,0.003264,0,0.00081599,0.001224,0.00204,0.00204,0.00081599,0.000408,0.001632,0.00081599,0.000408,0.000408,0,0,0,0.00081599,0.001632,0,0.001632,0,0.00204,0.000408,0.000408,0.000408,0.000408,0,0,0.001224,0,0.001224,0,0.00081599,0,0.000408,0.000408,0,0.001632,0,0,0.001224,0,0,0,0.000408,0.000408,0,0,0,0,0,0,0.001224,0,0,0,0,0,0,0,0,0.001632,0,0,0,0,0,0,0,0.000408,0,0.000408,0,0,0,0.00081599,0.000408,0,0,0.001224,0.000408,0,0.000408,0,0,0,0,0,0.00081599,0.000408,0,0,0.000408,0,0,0,0,0,0,0.000408,0,0,0,0,0,0,0.000408,0.000408,0,0,0,0,0,0,0,0,0,0,0.00081599,0,0,0,0.000408,0,0.001632,0,0,0,0,0,0,0.000408,0,0,0,0,0.000408,0,
2002bush010120.txt,0.029298,0.045329,0.032062,0.025428,0.010503,0.0049751,0.0066335,0.012161,0.0011056,0.0016584,0.0033167,0.0011056,0.00055279,0.002764,0.002764,0,0.002764,0.0016584,0.0016584,0.00055279,0.0033167,0.0011056,0.0022112,0,0.0011056,0.0011056,0,0.00055279,0.00055279,0,0.00055279,0.0016584,0,0,0,0.00055279,0.002764,0.0022112,0,0.00055279,0.00055279,0.002764,0,0.0011056,0.0011056,0.00055279,0,0,0,0,0.0011056,0,0,0,0.00055279,0.002764,0,0,0.00055279,0,0,0,0,0,0,0.0033167,0,0,0.0016584,0,0.00055279,0.00055279,0,0.00055279,0,0,0,0,0,0,0,0,0.00055279,0,0.0016584,0,0,0,0,0.0022112,0.0011056,0,0.00055279,0,0,0,0,0,0,0,0.00055279,0.00055279,0,0.0011056,0,0.0022112,0,0,0,0.0016584,0.0011056,0,0.00055279,0,0.00055279,0.00055279,0,0,0.00055279,0,0.0011056,0,0,0,0,0.00055279,0,0,0,0.00055279,0.00055279,0.00055279,0.00055279,0,0,0,0,0.00055279,0,0,0,0.00055279,0.0011056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002764,0,0,0,0,0,0.00055279,0,0,0.00055279,0.00055279,0,0,0,0,0,0,0,1,
2002bush010219.txt,0.048138,0.039964,0.034514,0.013624,0.0072661,0.0063579,0.0099909,0.0054496,0.0099909,0,0.0036331,0.0027248,0.0054496,0.00090827,0.0054496,0.00090827,0,0,0.00090827,0,0,0.00090827,0.00090827,0.0018165,0.0018165,0,0.0036331,0.0045413,0.00090827,0.00090827,0,0.0027248,0,0,0,0,0.00090827,0,0,0,0,0.00090827,0,0.00090827,0,0.00090827,0,0,0.00090827,0,0.00090827,0.00090827,0,0,0.00090827,0.0045413,0,0,0,0,0.0054496,0,0,0,0,0,0,0.00090827,0.0027248,0,0,0,0,0,0,0.00090827,0,0,0,0,0.0018165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00090827,0,0,0,0,0,0,0,0,0,0,0.00090827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00090827,0,0.0018165,0,0,0,0,0,0.0018165,0,0,0,0,0,0,0,0,0.00090827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027248,0,0.00090827,0,0.00090827,0.00090827,0.00090827,0,0,0,0,0,0,0,0,0,0,0,1,
2002bush010226.txt,0.049401,0.034431,0.020958,0.005988,0.023952,0.002994,0.005988,0.010479,0.010479,0.001497,0.002994,0.001497,0.004491,0.001497,0.005988,0,0,0.002994,0.002994,0,0.001497,0,0,0.002994,0.001497,0.002994,0,0,0.002994,0.001497,0,0,0.002994,0.001497,0,0,0,0.010479,0,0,0.001497,0.001497,0.001497,0,0.001497,0,0.001497,0.001497,0.001497,0.001497,0.002994,0,0.002994,0,0.002994,0,0,0.002994,0,0.001497,0,0,0,0,0,0.001497,0,0.001497,0,0,0.001497,0.001497,0,0,0.001497,0.001497,0,0,0,0,0.005988,0,0.002994,0,0.001497,0,0,0,0,0.001497,0,0,0,0,0.004491,0,0,0.004491,0,0.001497,0,0,0,0,0.001497,0,0,0,0,0,0,0,0.001497,0,0,0,0.001497,0,0,0.001497,0,0,0,0,0,0.001497,0,0,0,0,0,0.001497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001497,0,0,0.001497,0,0,0.001497,0,0,0,0,0,0,0,0,1,
2002bush010326.txt,0.049516,0.023548,0.022887,0.013204,0.0070423,0.0059419,0.0055018,0.0015405,0.0050616,0.00088028,0.0024208,0.0026408,0.0026408,0.0022007,0.0024208,0.0046215,0.0013204,0.0026408,0.0026408,0.0017606,0.00066021,0.0011004,0.0011004,0.0083627,0.0015405,0,0.0044014,0.0015405,0.0017606,0.0017606,0.0022007,0.0019806,0.0022007,0.0013204,0.0017606,0.00044014,0.00088028,0.0022007,0.00088028,0,0,0.00022007,0.0011004,0.0011004,0.00044014,0.00022007,0.0011004,0,0.0024208,0,0.0013204,0.00044014,0.0015405,0,0.0011004,0,0,0,0.0011004,0.00022007,0.00044014,0.00022007,0.00066021,0.00088028,0,0,0,0.0022007,0.00022007,0.00022007,0,0.00022007,0.0024208,0,0.00044014,0.00088028,0.0028609,0.0011004,0.00044014,0.00022007,0.00022007,0.00044014,0,0.00022007,0,0.00022007,0,0,0.0019806,0.00066021,0.00022007,0.00022007,0,0,0.00022007,0,0.0017606,0.00044014,0.00088028,0,0,0.00044014,0.00044014,0,0,0.00088028,0,0.00044014,0.00022007,0,0.0011004,0.00022007,0.00088028,0.00044014,0,0,0,0,0.00022007,0,0,0.00022007,0,0.00022007,0,0,0,0,0.0015405,0,0,0,0,0,0.00022007,0.00022007,0.00022007,0,0.00044014,0,0.00066021,0.00022007,0,0,0,0,0.00044014,0,0.00088028,0,0,0,0,0,0,0,0.00022007,0,0,0.00022007,0,0,0.00022007,0.00044014,0,0,0.00044014,0,0,0,0.00022007,0,0,0,0.00066021,0,1,
2002bush010524.txt,0.043031,0.032741,0.03087,0.0074836,0.0028064,0.0098223,0.0056127,0.0023386,0.0023386,0.0037418,0.0028064,0.0028064,0.0042095,0.00046773,0.00093545,0,0.00046773,0.005145,0.0042095,0.0014032,0.0018709,0.00093545,0.0023386,0.0037418,0.0014032,0,0.0046773,0.005145,0.0018709,0.0014032,0.0023386,0.0018709,0.00093545,0.00046773,0.00093545,0.0014032,0.00046773,0.005145,0,0.00093545,0,0.00046773,0,0.0032741,0.00046773,0.0014032,0.00093545,0,0,0.0014032,0,0.00093545,0.00046773,0,0.00093545,0.0018709,0,0,0.00046773,0.0014032,0.0023386,0,0.0018709,0.00046773,0,0.00046773,0,0,0.00046773,0.00046773,0.00046773,0,0.0023386,0.00046773,0,0.00093545,0,0,0,0,0.00046773,0.00093545,0,0.00046773,0.00046773,0,0,0,0.00046773,0.0018709,0,0.00046773,0.00046773,0,0.00046773,0,0,0,0,0.00093545,0.00046773,0,0,0,0.00046773,0.0014032,0.00046773,0.00046773,0.00046773,0,0.00046773,0.0018709,0.00046773,0.00093545,0,0,0,0.00046773,0,0,0,0.00046773,0.0014032,0,0,0.00046773,0,0,0,0,0,0,0,0,0.00046773,0.00046773,0.00046773,0,0,0,0,0.00046773,0,0,0,0,0.00046773,0,0.00046773,0,0,0.00046773,0,0.00046773,0,0,0,0,0,0,0.0023386,0,0,0,0,0,0,0,0,0,0,0,0.00046773,0,0,0,1,
2002bush011017.txt,0.052866,0.037284,0.023929,0.017807,0.010573,0.01113,0.0077908,0.010573,0.0061213,0.0022259,0.0027824,0.0022259,0.001113,0.0033389,0.001113,0.0027824,0.0027824,0.0022259,0.0022259,0.001113,0.0016694,0.0016694,0.00055648,0,0.0022259,0,0.0055648,0.0044519,0.0016694,0.00055648,0.0061213,0.00055648,0.0027824,0.0033389,0.00055648,0,0.0022259,0.00055648,0,0,0,0,0,0.0044519,0.00055648,0,0,0.001113,0,0.00055648,0,0,0.0022259,0,0,0.00055648,0,0,0.001113,0.00055648,0.0016694,0,0.00055648,0.001113,0,0.00055648,0,0.0022259,0.00055648,0.0033389,0.001113,0,0.00055648,0,0,0,0,0,0,0,0,0,0,0.00055648,0.00055648,0,0,0,0.00055648,0.00055648,0,0,0,0,0,0,0,0.00055648,0,0.00055648,0,0,0,0,0,0,0.00055648,0,0,0,0.0016694,0,0.00055648,0,0,0.00055648,0,0.00055648,0.00055648,0,0,0,0,0,0,0,0,0,0,0.00055648,0,0,0,0,0,0,0,0,0,0,0,0,0.001113,0,0,0,0,0,0,0.00055648,0,0,0.00055648,0.00055648,0,0.00055648,0,0.00055648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016694,0,1,
2002bush020129.txt,0.04,0.048092,0.028439,0.017572,0.0087861,0.0030058,0.0062428,0.011329,0.0011561,0.0039306,0.0016185,0.00092486,0.00069364,0.0018497,0.00069364,0,0.0018497,0.0030058,0.0016185,0,0.0027746,0.0023121,0.00069364,0,0.00069364,0.00046243,0.0011561,0.00069364,0.00046243,0.0013873,0,0.0013873,0.0011561,0.00023121,0.0013873,0.0011561,0.00069364,0.00092486,0.00069364,0.00069364,0.00046243,0.0011561,0,0.0013873,0.00092486,0.0011561,0.00023121,0.00023121,0.00046243,0.00069364,0.00046243,0.00023121,0,0,0.00092486,0.0016185,0,0,0.00023121,0.00092486,0.00023121,0,0.00023121,0.00023121,0,0.0013873,0,0,0.00069364,0,0,0.00069364,0.00023121,0,0,0.00023121,0,0.00023121,0,0.00023121,0.00069364,0.00069364,0,0,0.00092486,0.00046243,0,0,0,0.00069364,0,0.00023121,0,0.00023121,0,0,0.00069364,0,0.00023121,0,0.00023121,0,0,0,0,0.00046243,0,0,0,0.00069364,0.00023121,0.00046243,0,0,0.00023121,0.0011561,0,0,0,0.00046243,0,0,0,0,0,0.00092486,0.00023121,0.00023121,0,0,0,0.00023121,0.00046243,0,0,0,0.00023121,0,0,0,0.00023121,0.00046243,0.00069364,0,0,0,0,0,0.00023121,0.00023121,0.00023121,0,0,0,0,0,0,0,0.00046243,0,0,0,0.00023121,0,0.00046243,0,0.00046243,0.00023121,0,0.00046243,0,0,0,0,0,0,1,
