Speeches,we_PPSS,that_CS,this_DT,will_MD,that_DT,that's_DT,my_PP$,he_PPS,has_HVZ,because_CS,we've_PPSS,so_CS,his_PP$,why_WRB,senator_NN,college_NN,life_NN,most_QL,folks_NNS,everybody_PN,laughter_NP,percent_NN,business_NN,history_NN,mccain_NP,dollars_NNS,chance_NN,obama_NP,clinton_NP,wrong_JJ,interests_NNS,record_NN,bad_JJ,direction_NN,sick_JJ,spending_NN,greater_JJR,cause_NN,elected_VBN,courage_NN,wealth_NN,case_NN,roads_NNS,increase_NN,reforms_NNS,win/loss,Reduced by correlation then RFL
2008mccain1013.txt,0.018204,0.0006068,0.0054612,0.018204,0.0018204,0,0.0042476,0.0036408,0.0012136,0.0006068,0.0006068,0.0006068,0.0006068,0,0.0054612,0.0006068,0.0006068,0.0018204,0,0,0,0,0.0006068,0.0024272,0,0.0012136,0,0.0048544,0,0,0.0006068,0,0.0018204,0.0024272,0,0.0006068,0,0,0.0036408,0.0018204,0,0,0,0.0006068,0,0,
2008mccain1014.txt,0.015897,0.003785,0.008327,0.020818,0.002271,0,0.0071915,0.0034065,0.0018925,0.0011355,0,0.0003785,0.0018925,0.0003785,0.003785,0.000757,0.0003785,0.000757,0,0,0,0.0018925,0.0018925,0.0018925,0,0.0049205,0,0.0034065,0,0,0,0.001514,0.000757,0.0011355,0,0.000757,0,0,0.000757,0.000757,0.0011355,0,0,0,0.000757,0,
2008mccain1016a.txt,0.0030637,0.0079657,0.010417,0.0036765,0.0055147,0,0.0085784,0.011642,0.004902,0,0.00061275,0.00061275,0.0098039,0.00061275,0.0061275,0,0.0012255,0.00061275,0.00061275,0,0,0,0,0.0012255,0,0,0,0.0061275,0.0018382,0,0,0,0,0,0.00061275,0,0,0,0.00061275,0,0,0.0018382,0,0.00061275,0,0,
2008mccain1016b.txt,0.018192,0.0022051,0.0060639,0.017089,0.0016538,0,0.0038589,0.0044101,0.0011025,0.0011025,0.00055127,0.00055127,0.0011025,0,0.0060639,0.00055127,0.00055127,0.0016538,0,0,0,0,0.00055127,0.0022051,0,0.0011025,0,0.0055127,0,0,0.00055127,0,0.0016538,0.0022051,0,0.00055127,0,0,0.0033076,0.0016538,0.0016538,0,0,0.00055127,0,0,
2008mccain1017.txt,0.017442,0.0024225,0.0053295,0.016473,0.0014535,0.0014535,0.003876,0.0077519,0.0014535,0.00096899,0.0004845,0.0014535,0.0033915,0,0.010174,0,0.00096899,0.00096899,0,0,0,0,0.0004845,0.001938,0,0.0014535,0,0.0082364,0,0,0.0004845,0,0.0014535,0.001938,0,0.0004845,0,0,0.0033915,0.0014535,0.0014535,0,0,0.0004845,0,0,
2008mccain1018.txt,0.017569,0.00094967,0.0066477,0.016144,0.0023742,0.00047483,0.0042735,0.0052232,0.0018993,0.00094967,0.00094967,0.00047483,0.0018993,0,0.0075973,0,0.00047483,0.00094967,0.00047483,0,0,0.0014245,0.0014245,0.0018993,0,0.00094967,0,0.0071225,0,0,0.00047483,0,0.0014245,0.0014245,0,0.00047483,0,0,0.002849,0.00094967,0.0014245,0,0,0.00094967,0,0,
2008mccain1020.txt,0.017666,0.0027894,0.0055788,0.018131,0.0023245,0.0004649,0.0041841,0.0069735,0.0018596,0.0009298,0.0009298,0.0004649,0.0018596,0,0.009298,0,0.0004649,0.0009298,0.0004649,0,0,0.0018596,0.0013947,0.0018596,0,0.0009298,0,0.0083682,0,0.0004649,0.0004649,0,0.0013947,0.0013947,0,0.0004649,0,0,0.0032543,0.0009298,0.0013947,0,0,0.0009298,0,0,
2008mccain1022.txt,0.013309,0.0041303,0.0068839,0.0096374,0.0050482,0.00045893,0.006425,0.010555,0.0022946,0,0.00091785,0.00045893,0.0050482,0.00045893,0.0041303,0.00045893,0.00045893,0.00045893,0.00091785,0,0,0.0022946,0.0013768,0.0013768,0,0.0036714,0.00045893,0.005966,0.00091785,0,0,0,0,0.00091785,0,0.0013768,0,0,0,0.00091785,0.0073428,0.00045893,0,0.00091785,0,0,
2008mccain1024.txt,0.020211,0.0061511,0.0079086,0.01406,0.0039543,0.00043937,0.0030756,0.0057118,0.0017575,0.0013181,0.0017575,0.00087873,0.0035149,0.00043937,0.0087873,0,0.00043937,0.00087873,0,0,0,0.0013181,0.0013181,0.00087873,0,0.0017575,0.00043937,0.0070299,0,0.0013181,0.00043937,0,0.0013181,0.0013181,0,0.00087873,0,0,0.0021968,0.00087873,0.0026362,0,0,0.0021968,0,0,
2008mccain1027.txt,0.022741,0.0046647,0.0069971,0.014577,0.0034985,0,0.0034985,0.0081633,0.0017493,0.0011662,0.0017493,0,0.0034985,0,0.006414,0,0.00058309,0.0011662,0,0,0,0.00058309,0.0011662,0.0011662,0,0.0023324,0,0.0046647,0,0.00058309,0,0.00058309,0.00058309,0.0017493,0,0.0017493,0,0,0.0017493,0.0011662,0.0029155,0,0,0.0023324,0,0,
2008mccain1028a.txt,0.010892,0.0074881,0.012253,0.020422,0.0040844,0.00068074,0.0068074,0.0034037,0.0020422,0.00068074,0,0.0034037,0.0020422,0,0.0027229,0,0,0.0020422,0,0,0,0.0013615,0.0040844,0,0.00068074,0.0013615,0,0.0020422,0,0,0,0.00068074,0.00068074,0,0,0.0020422,0,0,0,0,0,0,0,0,0,0,
2008mccain1028b.txt,0.021955,0.0047047,0.0057501,0.015159,0.0041819,0.00052274,0.0031364,0.0073183,0.002091,0.0010455,0.0015682,0,0.0026137,0,0.010978,0,0.00052274,0.0010455,0,0,0,0.00052274,0.0010455,0.0010455,0,0.0031364,0,0.0083638,0,0.0015682,0,0,0.00052274,0.0015682,0,0.0010455,0,0,0.0015682,0.0010455,0.0036592,0,0,0.0015682,0,0,
2008mccain1029.txt,0.020983,0.0040942,0.0076766,0.015353,0.0040942,0.0010235,0.0030706,0.0071648,0.0015353,0.0010235,0.0015353,0,0.0025589,0,0.011259,0,0.00051177,0.0010235,0,0,0,0.00051177,0.0010235,0.0010235,0,0.0030706,0,0.0087001,0,0.0015353,0,0,0.0010235,0.0015353,0,0.0010235,0,0,0.0015353,0.0010235,0.0035824,0,0,0.0015353,0,0,
2008mccain1030.txt,0.0090674,0.0064767,0.0045337,0.0090674,0.003886,0,0.0051813,0.0084197,0.0090674,0.0025907,0,0,0.0045337,0,0.0025907,0,0.00064767,0.001943,0,0,0,0.00064767,0,0,0,0,0,0.003886,0,0,0.00064767,0,0.00064767,0.00064767,0,0.00064767,0.00064767,0.00064767,0,0.00064767,0,0.00064767,0,0,0,0,
2008mccain1031.txt,0.021984,0.00409,0.0076687,0.01636,0.00409,0.0010225,0.0030675,0.0086912,0.0030675,0.0010225,0.0015337,0,0.0025562,0,0.010736,0,0,0.00051125,0,0,0,0.00051125,0.0010225,0.0010225,0,0.0046012,0,0.0092025,0,0.0015337,0,0,0.00051125,0.0015337,0,0.0010225,0,0,0.0015337,0.0010225,0.0015337,0,0,0.0015337,0,0,
2008obama0103.txt,0.017845,0.0089224,0.019218,0.0034317,0.0054907,0.002059,0.0013727,0,0.0027454,0.0034317,0.0013727,0.00068634,0.00068634,0,0,0.00068634,0.00068634,0.00068634,0,0,0,0,0,0.00068634,0,0,0.0013727,0.0013727,0,0,0,0,0,0,0,0,0,0.0013727,0,0.0013727,0,0,0,0,0,1,
2008obama0120.txt,0.019785,0.012843,0.0090246,0.0038181,0.0055536,0.0003471,0.0003471,0.006942,0.0006942,0.003471,0.0010413,0.0017355,0.0017355,0.0013884,0,0,0,0.0003471,0.0003471,0,0,0,0,0.0003471,0,0,0,0.0003471,0,0,0,0,0,0,0.0013884,0,0,0,0.0003471,0,0,0,0,0,0.0003471,1,
2008obama0122.txt,0.01423,0.0083415,0.011286,0.0083415,0.00049068,0.0044161,0.0034347,0.00098135,0.0019627,0.0034347,0.00098135,0.00049068,0,0.00098135,0.0024534,0.00049068,0,0.00098135,0,0,0,0,0,0.00049068,0,0,0.001472,0,0.0019627,0,0.00049068,0,0.00049068,0,0,0,0,0.00049068,0,0,0,0,0,0,0,1,
2008obama0126.txt,0.027488,0.017592,0.013194,0.0049478,0.0049478,0,0,0.0010995,0.0010995,0.0027488,0.002199,0.0016493,0.002199,0.0010995,0,0.00054975,0.0016493,0.00054975,0,0,0,0,0,0,0,0,0.002199,0,0,0.00054975,0,0,0.00054975,0,0.00054975,0,0,0,0,0,0,0,0,0,0,1,
2008obama0128.txt,0.0080591,0.0080591,0.01276,0.003358,0.0053727,0.00067159,0.0060443,0.0026864,0.0053727,0.0026864,0.00067159,0.0020148,0.0060443,0,0.0020148,0,0.0020148,0,0.00067159,0,0,0,0,0.0020148,0,0,0.00067159,0,0,0,0,0,0,0,0,0,0,0,0,0.00067159,0,0,0,0,0,1,
2008obama01281.txt,0.027211,0.0090703,0.0090703,0.0034014,0.0011338,0.0056689,0,0.0022676,0.0045351,0.0034014,0,0.0022676,0.0034014,0.0011338,0,0.0011338,0,0,0,0,0,0,0,0.0011338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011338,0,0,0,0,0,0,0,1,
2008obama0129.txt,0.015989,0.012658,0.0063291,0.0063291,0.0056629,0.0019987,0.0073284,0.0019987,0.00099933,0.0036642,0,0.00033311,0.0013324,0.0019987,0,0.00099933,0.00033311,0,0,0,0,0.00033311,0,0.00033311,0,0,0.0013324,0,0,0,0.00066622,0,0,0,0.00033311,0,0,0,0,0,0.00033311,0,0,0,0,1,
2008obama0130.txt,0.01809,0.009577,0.0050545,0.009045,0.0042565,0.0021282,0.0026603,0.00053206,0.0021282,0.0037244,0.0013301,0.00079808,0.0013301,0.00053206,0,0.00053206,0.0010641,0,0,0,0,0,0.00026603,0.00026603,0.00026603,0,0,0,0,0.00026603,0,0,0,0,0.00026603,0,0.00026603,0.00053206,0,0.00053206,0,0,0,0,0,1,
2008obama0205.txt,0.021081,0.0081081,0.015135,0.01027,0.0054054,0.00054054,0.0016216,0.0021622,0.0027027,0.0048649,0.0016216,0,0.00054054,0.0016216,0.00054054,0.00054054,0.00054054,0.00054054,0,0,0,0,0,0,0,0,0,0,0.00054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0207.txt,0.024341,0.011494,0.0087897,0.0098039,0.0047329,0.00033807,0.0013523,0.00067613,0.0030426,0.0027045,0,0.00067613,0.00067613,0.0013523,0,0.00067613,0.0013523,0.0013523,0.00067613,0,0,0,0.00033807,0,0,0,0.00033807,0,0,0,0,0,0,0,0.00033807,0,0,0,0,0,0.00033807,0,0,0,0,1,
2008obama0209.txt,0.016049,0.0082305,0.013992,0.0057613,0.0028807,0.0053498,0.0028807,0.0049383,0.0028807,0.0069959,0.0024691,0,0.00082305,0.0024691,0.0016461,0.00082305,0.00041152,0.00041152,0,0,0,0,0,0.00041152,0.0028807,0,0.00082305,0,0.00041152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0212.txt,0.022201,0.013031,0.0096525,0.0057915,0.0024131,0.0048263,0.0028958,0.0028958,0.0014479,0.0053089,0,0,0.0033784,0.0024131,0.00096525,0.0019305,0.00048263,0.00048263,0.00096525,0,0,0,0,0,0.0019305,0.00048263,0,0,0,0,0.00048263,0.00048263,0,0.00048263,0.00096525,0,0,0,0,0,0,0,0,0,0,1,
2008obama0213.txt,0.012645,0.011787,0.0064295,0.0062152,0.0036434,0.0019288,0.0021432,0,0.0030004,0.0025718,0.00085727,0.0012859,0.00021432,0.00085727,0.00085727,0.0017145,0.00042863,0.00021432,0.00021432,0,0,0.00021432,0.00064295,0,0.00021432,0.00085727,0.00085727,0,0.0010716,0,0.00021432,0,0.00021432,0,0.00042863,0,0.00021432,0.00042863,0,0,0.00021432,0,0.00021432,0,0,1,
2008obama0224.txt,0.0089767,0.0098743,0.0098743,0.005386,0.0017953,0.005386,0.0017953,0.00089767,0.0044883,0.0035907,0.00089767,0.00089767,0.00089767,0.002693,0.0035907,0.00089767,0,0,0.00089767,0,0,0,0.00089767,0,0,0.0017953,0,0,0.0035907,0.00089767,0.0017953,0,0,0,0.00089767,0,0,0,0,0,0,0,0.00089767,0,0,1,
2008obama0304.txt,0.035211,0.014588,0.0090543,0.0055332,0.0035211,0,0.0015091,0.0030181,0.0035211,0.0030181,0.00050302,0.001006,0.0015091,0,0.001006,0.0020121,0,0,0,0,0,0,0,0.00050302,0.0015091,0.00050302,0.0015091,0,0.001006,0,0,0,0,0,0.00050302,0,0,0,0,0,0,0,0.00050302,0,0,1,
2008obama0312.txt,0.016679,0.013778,0.008702,0.0094271,0.0058013,0,0.0050761,0.0014503,0.0029007,0.0029007,0.0014503,0,0,0.004351,0,0,0,0.00072516,0,0,0,0,0,0,0.00072516,0.00072516,0.00072516,0,0,0.00072516,0.00072516,0,0,0,0,0,0,0,0,0.00072516,0,0,0,0,0,1,
2008obama0318.txt,0.0122,0.0122,0.009427,0.0016636,0.0038817,0.00018484,0.0057301,0.0029575,0.0025878,0.0012939,0.00073937,0.00018484,0.0016636,0.00092421,0,0.00018484,0.00073937,0.00073937,0,0,0,0,0.00018484,0.00073937,0.00018484,0,0,0.00018484,0,0.00036969,0.00036969,0,0.00018484,0.00018484,0.00036969,0,0,0,0,0,0.00036969,0,0,0,0,1,
2008obama0319.txt,0.022099,0.007498,0.0065114,0.00809,0.0053275,0,0.0015785,0.0017758,0.004341,0.0025651,0,0,0.00078927,0.0025651,0.0021705,0,0.00039463,0.00019732,0,0,0,0,0,0.00059195,0.0019732,0.00019732,0,0,0.00078927,0.00019732,0.00078927,0,0.00019732,0,0,0,0.00039463,0.00019732,0,0,0,0.00019732,0,0,0,1,
2008obama0327.txt,0.013505,0.010891,0.0067523,0.0041385,0.0032673,0.0010891,0,0.0015247,0.0039207,0.0010891,0.00087127,0.00087127,0.00087127,0.0013069,0.00087127,0.00043563,0,0.0010891,0,0,0,0.00021782,0.0010891,0.00065345,0.00065345,0,0,0,0,0.00065345,0.00087127,0.00021782,0.00065345,0,0.00021782,0,0,0,0,0,0.00043563,0,0.00021782,0,0.00021782,1,
2008obama0402.txt,0.010681,0.0092081,0.0069982,0.0047882,0.001105,0.0062615,0.0018416,0,0.0025783,0.0029466,0.00036832,0.0022099,0.0014733,0.0022099,0.00073665,0.001105,0.00036832,0,0.0014733,0,0,0,0.00073665,0,0.0014733,0.00036832,0,0,0,0,0.0018416,0.00036832,0.00073665,0,0.00036832,0,0,0,0,0,0,0,0.00036832,0,0.00036832,1,
2008obama0404.txt,0.012126,0.017118,0.0071327,0.00071327,0.0064194,0.0014265,0,0.012839,0.00071327,0.0049929,0.0014265,0.00071327,0.0042796,0.00071327,0,0.00071327,0.0014265,0,0.00071327,0,0,0,0,0,0,0,0,0,0,0.00071327,0,0,0,0.00071327,0.00071327,0,0,0.0014265,0,0.00071327,0,0,0,0,0,1,
2008obama0410.txt,0.013582,0.0076401,0.012733,0.0025467,0.0016978,0.0067912,0,0.0025467,0.0025467,0.0050934,0.0050934,0.0025467,0.0008489,0.0042445,0.0025467,0.0008489,0,0,0.0016978,0,0,0,0,0,0.0025467,0,0,0,0,0,0,0,0.0008489,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0411a.txt,0.011956,0.014091,0.0089667,0.001281,0.0042699,0.0021349,0.0042699,0.00042699,0.0021349,0.0029889,0,0.00085397,0.0017079,0.001281,0.001281,0.001281,0.00085397,0.00085397,0,0,0,0,0,0.00042699,0.0025619,0.00042699,0.00085397,0,0.00042699,0,0.00042699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0414.txt,0.017275,0.0091265,0.0074967,0.0032595,0.0019557,0.0081486,0.0022816,0,0.0029335,0.0055411,0.00065189,0.0016297,0,0.0052151,0.0013038,0.0013038,0.0016297,0,0.0022816,0,0,0,0,0.00032595,0.00065189,0.00065189,0.00032595,0.00032595,0.00065189,0.00032595,0.00097784,0,0,0,0.00032595,0,0,0,0,0,0,0,0.00032595,0,0,1,
2008obama04141.txt,0.011956,0.014091,0.0089667,0.001281,0.0042699,0.0021349,0.0042699,0.00042699,0.0021349,0.0029889,0,0.00085397,0.0017079,0.001281,0.001281,0.001281,0.00085397,0.00085397,0,0,0,0,0,0.00042699,0.0025619,0.00042699,0.00085397,0,0.00042699,0,0.00042699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0415.txt,0.016426,0.0082129,0.0095269,0.0055848,0.0029566,0.0059133,0.0032852,0.0032852,0.00065703,0.0042707,0.0013141,0.0013141,0.00098555,0.0042707,0.00098555,0.00065703,0.00065703,0.00032852,0.00065703,0,0,0,0,0.00032852,0.0013141,0.00032852,0,0,0,0.00032852,0.00098555,0,0.00098555,0,0.00032852,0,0,0,0,0,0,0,0.00032852,0,0.00032852,1,
2008obama04151.txt,0.012821,0.0089744,0.0051282,0.0025641,0.0025641,0.0032051,0.0064103,0.0038462,0.0038462,0.0012821,0.0025641,0.0012821,0.0032051,0.0032051,0,0.00064103,0.00064103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064103,0,0,0,0,0.00064103,0,0,0,0,0,0,0,0,1,
2008obama0422.txt,0.026027,0.013699,0.016438,0.0054795,0.0018265,0.0031963,0.0013699,0.0013699,0.0022831,0.0050228,0.0022831,0.0018265,0.0013699,0.0022831,0.00045662,0,0,0,0.00045662,0,0,0,0,0,0.0027397,0.00091324,0.0018265,0,0.00045662,0,0,0.00045662,0,0,0,0,0,0.00045662,0,0,0,0,0,0,0,1,
2008obama0425.txt,0.0091896,0.0041771,0.0075188,0.0025063,0.0066834,0.0050125,0.00083542,0.0025063,0.0025063,0.0033417,0.0016708,0.0016708,0,0.0041771,0,0,0,0,0.0025063,0,0,0,0.00083542,0.00083542,0,0,0.00083542,0,0,0.00083542,0,0.0025063,0,0,0,0,0.00083542,0,0,0,0,0,0,0.00083542,0.00083542,1,
2008obama0503.txt,0.015937,0.011301,0.01217,0.0052159,0.0026079,0.0031875,0.0023182,0.0020284,0.00028977,0.0014489,0.0011591,0.00057954,0.0011591,0.0011591,0.0017386,0.0014489,0.00028977,0.00028977,0,0,0,0.00028977,0,0,0.00057954,0.00057954,0.0011591,0.00028977,0.00086931,0,0,0.00028977,0,0,0.00057954,0,0,0.00028977,0.00028977,0,0.00028977,0,0.00028977,0,0,1,
2008obama0506.txt,0.019922,0.016016,0.015625,0.0070313,0.0011719,0.0050781,0.0035156,0.0027344,0.0011719,0.0054688,0.0015625,0,0.0027344,0.0019531,0.0011719,0.0011719,0.0015625,0.00039063,0,0,0,0,0,0.0011719,0.00078125,0,0.0015625,0.00039063,0.0011719,0,0,0.00078125,0,0.00039063,0.00039063,0,0,0.00039063,0,0,0.00039063,0,0,0,0,1,
2008obama0509.txt,0.01371,0.008871,0.008871,0.0072581,0.0024194,0.0080645,0.00080645,0.0040323,0.0048387,0.00080645,0.0032258,0,0.0016129,0.0040323,0.0016129,0,0,0,0,0,0,0,0,0,0.0072581,0.0016129,0,0,0,0.00080645,0.00080645,0,0,0.00080645,0,0,0,0,0,0,0.00080645,0,0.00080645,0,0,1,
2008obama0512.txt,0.015246,0.010049,0.0086625,0.002772,0.002079,0.002079,0.0045045,0.0038115,0.001386,0.001386,0.0010395,0.000693,0.002772,0.0017325,0.0010395,0.0010395,0.000693,0.0003465,0,0,0,0,0,0.0003465,0,0,0.0010395,0,0.0003465,0.0003465,0,0.0003465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0514.txt,0.011213,0.0091743,0.0086646,0.0076453,0.0015291,0.0076453,0.0015291,0.00050968,0.0040775,0.0015291,0.0010194,0.0025484,0,0.0015291,0,0.0015291,0,0.00050968,0.0015291,0,0,0,0.0010194,0,0.0015291,0,0,0,0,0.0015291,0,0.00050968,0.0010194,0.00050968,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0520.txt,0.012944,0.0083507,0.012944,0.006263,0.0045929,0.0016701,0.0012526,0.0016701,0.005428,0.0045929,0.00083507,0.00041754,0.0025052,0.00083507,0.0020877,0.00083507,0.00041754,0.00083507,0.00041754,0,0,0,0.00041754,0.00041754,0.0012526,0.00041754,0,0,0.00083507,0,0,0.00041754,0,0.00041754,0.00041754,0,0,0,0.00041754,0.00041754,0.00083507,0,0,0,0,1,
2008obama0523.txt,0.019528,0.0083691,0.0062232,0.0053648,0.004721,0.0023605,0.0034335,0.0019313,0.004721,0.0015021,0.0015021,0.00042918,0.0017167,0.0019313,0.00042918,0,0.00021459,0.00042918,0,0,0,0.00042918,0,0.00042918,0.0021459,0.00021459,0,0,0,0.00021459,0.00064378,0.00042918,0,0,0,0,0,0.001073,0.00042918,0.00021459,0.00021459,0.00021459,0,0,0,1,
2008obama0525.txt,0.0084375,0.009375,0.008125,0.0053125,0.0028125,0.000625,0.00625,0.0046875,0.0021875,0.004375,0,0.0009375,0.003125,0.0003125,0.000625,0.0009375,0.0015625,0,0.000625,0,0,0,0.000625,0.000625,0,0,0.0009375,0,0,0.0003125,0,0,0,0.0003125,0.0003125,0,0.0003125,0.0009375,0,0,0,0,0,0,0,1,
2008obama0526.txt,0.012065,0.012065,0.0049681,0.00070972,0.0042583,0,0.0021292,0.0028389,0.00070972,0.0021292,0.00070972,0,0.0028389,0,0,0,0.00070972,0.0028389,0,0,0,0,0,0.00070972,0,0,0,0,0,0,0,0,0,0,0,0,0.00070972,0,0,0,0,0,0,0,0,1,
2008obama0602.txt,0.011628,0.010336,0.011628,0.003876,0.003876,0.0077519,0,0.002584,0.003876,0.002584,0.002584,0,0.002584,0.001292,0.005168,0.001292,0,0,0.002584,0,0,0,0,0,0.0064599,0.001292,0,0,0,0.001292,0,0,0,0.001292,0,0,0,0.001292,0,0,0,0,0,0,0,1,
2008obama0603.txt,0.012687,0.010448,0.012313,0.0048507,0.0041045,0.0029851,0.0011194,0.0037313,0.0041045,0.0048507,0.00074627,0.0026119,0.0018657,0.00037313,0.0011194,0.00074627,0.00037313,0.00074627,0,0,0,0.00037313,0,0.00037313,0.0014925,0.0011194,0.00037313,0,0.0022388,0,0,0.00037313,0.00037313,0.00037313,0.00037313,0,0,0.00074627,0,0.00074627,0.00037313,0,0,0,0,1,
2008obama0604.txt,0.012812,0.00938,0.005262,0.0089224,0.0034317,0.00022878,0.0041181,0.0027454,0.0054907,0.0016015,0,0.00091512,0.00045756,0.00091512,0.0013727,0,0,0.00022878,0,0,0,0,0.00022878,0.00022878,0.0013727,0,0,0.00022878,0,0,0.0011439,0,0,0,0,0,0.00068634,0.00091512,0.00022878,0.00022878,0,0,0,0,0,1,
2008obama0605.txt,0.0075188,0.01162,0.012303,0.0027341,0.00068353,0.0054682,0.0034176,0.0041012,0.0061517,0.0041012,0.00068353,0.00068353,0.0034176,0.0013671,0.0027341,0.00068353,0,0.0013671,0.00068353,0,0,0,0.00068353,0.00068353,0.0027341,0,0,0.00068353,0,0,0.0013671,0,0,0,0.0013671,0,0,0,0,0,0,0,0,0,0,1,
2008obama0609.txt,0.014129,0.0075917,0.005272,0.00717,0.0033741,0.0033741,0.0018979,0.0040067,0.0027415,0.0021088,0.0010544,0.0012653,0.0029523,0.00084353,0.00084353,0.0018979,0.00042176,0.00042176,0.00021088,0,0,0.00021088,0.00021088,0.0014762,0.0033741,0.0010544,0.00063264,0,0.00042176,0,0.00021088,0.00063264,0,0,0.00021088,0.00042176,0.00042176,0.00042176,0,0.00021088,0.00042176,0.00021088,0.00042176,0,0.00021088,1,
2008obama0615.txt,0.021521,0.0096844,0.0050215,0.0025108,0.0082496,0.0021521,0.0064562,0.0021521,0.0021521,0.0039455,0.001076,0.0014347,0.0025108,0.001076,0,0.001076,0.0017934,0.00035868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035868,0,0,0,0,0.00035868,0,0,0,0.00035868,0,1,
2008obama0616.txt,0.01795,0.007772,0.0053664,0.007587,0.0025907,0.0033309,0.0014804,0.0014804,0.0027757,0.00092524,0.00055514,0.0011103,0.0003701,0.00074019,0.0012953,0.0012953,0.0003701,0,0.00018505,0,0,0.00018505,0.00092524,0,0.0020355,0.00055514,0.0003701,0,0.00018505,0,0.00074019,0.0003701,0.0003701,0.00018505,0,0.00018505,0,0,0,0.00018505,0.00018505,0,0.0003701,0,0.0003701,1,
2008obama0621.txt,0.0093543,0.0042245,0.0075438,0.0054315,0.002414,0.007242,0.001207,0.001207,0.00090525,0.0054315,0.001207,0.0006035,0.0015088,0.0033193,0.00090525,0.0006035,0.00090525,0.0006035,0.00030175,0,0,0,0.0006035,0.0006035,0.00090525,0.00030175,0,0,0,0,0.00030175,0,0.00030175,0,0,0.0006035,0.00030175,0.0006035,0,0,0,0,0.0006035,0,0,1,
2008obama0623.txt,0.0071151,0.012937,0.0045278,0.0012937,0.00064683,0.0084088,0.0032342,0.0019405,0.0025873,0.0058215,0.0012937,0.00064683,0.00064683,0.0051746,0.0045278,0,0,0.00064683,0.0019405,0,0,0.0032342,0,0,0.0045278,0,0,0.00064683,0.00064683,0.0025873,0,0,0,0,0.0025873,0,0.00064683,0,0,0,0,0,0,0,0,1,
2008obama0624.txt,0.0095486,0.0091146,0.0073785,0.014323,0.0030382,0.0060764,0.00086806,0.0030382,0.0034722,0.0017361,0.0013021,0,0.0026042,0.00043403,0.0013021,0,0.00043403,0,0.0013021,0,0,0,0.00086806,0,0.0034722,0.00043403,0.00043403,0,0,0,0,0.00043403,0,0,0,0,0,0,0,0,0,0.00043403,0,0,0,1,
2008obama0628.txt,0.018474,0.010442,0.0088353,0.0080321,0.0080321,0,0.0080321,0.0048193,0.00080321,0.0032129,0,0.00080321,0.0016064,0.0024096,0.00080321,0.0016064,0.0016064,0,0.00080321,0,0,0,0,0,0.0016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0630.txt,0.015482,0.0099711,0.0073472,0.001312,0.0047232,0.0010496,0.0057728,0.0010496,0.0028864,0.0020992,0,0,0.0036736,0.0010496,0,0.0002624,0.001312,0.001312,0,0,0,0,0,0.0010496,0.0002624,0,0.0005248,0,0,0.0005248,0.0005248,0,0,0,0.0002624,0,0.0005248,0.0002624,0,0.0005248,0.0002624,0,0,0,0,1,
2008obama0701.txt,0.0076775,0.0051184,0.006398,0.0083173,0.0044786,0.0051184,0.0044786,0,0.0012796,0.0006398,0,0.0006398,0,0.0012796,0,0,0.0012796,0,0.0006398,0,0,0,0,0,0,0.0019194,0,0,0.0006398,0,0.0006398,0,0,0,0,0,0,0.0006398,0,0,0,0,0,0,0,1,
2008obama0703.txt,0.021214,0.01036,0.0064134,0.0019734,0.0019734,0.0034534,0.0059201,0.0034534,0.00098668,0.00098668,0.00148,0.00098668,0.0019734,0.0024667,0.00049334,0.00098668,0,0.00049334,0,0,0,0,0,0,0,0,0.00098668,0,0,0.00049334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2008obama0707.txt,0.011607,0.00809,0.0077383,0.0070348,0.0038692,0.0038692,0.0024622,0.0010552,0.0031657,0.0045726,0.00035174,0.0010552,0.0010552,0.0021104,0.0031657,0.0010552,0.0010552,0,0,0,0,0.00070348,0,0.0010552,0.0024622,0.00035174,0.00070348,0,0,0,0.00035174,0,0,0,0.00035174,0.00070348,0.00035174,0.00070348,0,0,0.00070348,0,0.00035174,0.00035174,0,1,
2008obama0708.txt,0.0093041,0.012281,0.0066989,0.0029773,0.00074432,0.0081876,0.0033495,0.0026051,0.00037216,0.0037216,0.00074432,0.0014886,0.0018608,0.0018608,0.0014886,0.00074432,0.0011165,0.00074432,0,0,0,0,0.0011165,0,0.0011165,0,0,0,0,0,0,0,0,0,0,0,0,0.00037216,0,0,0,0,0,0,0,1,
