Speeches,to_TO,a_AT,i_PPSS,that_CS,this_DT,will_MD,on_IN,that_WPS,it_PPS,it_PPO,that's_DT,my_PP$,was_BEDZ,at_IN,he_PPS,has_HVZ,country_NN,because_CS,me_PPO,tax_NN,every_AT,i'm_PPSS,we've_PPSS,got_VBD,so_CS,his_PP$,had_HVD,why_WRB,take_VB,money_NN,let_VB,first_OD,job_NN,applause_NN,economic_JJ,senator_NN,even_RB,four_CD,change_NN,again_RB,college_NN,system_NN,life_NN,most_QL,folks_NNS,crisis_NN,everybody_PN,laughter_NP,business_NN,opportunity_NN,won't_MD,choice_NN,put_VB,history_NN,without_IN,bring_VB,cut_VB,each_DT,dollars_NNS,chance_NN,hard_JJ,times_NNS,obama_NP,meet_VB,values_NNS,reform_NN,parents_NNS,law_NN,cost_NN,spend_VB,three_CD,fight_VB,spending_VBG,friends_NNS,second_OD,raise_VB,political_JJ,only_AP,half_ABN,higher_JJR,like_VB,yes_RB,wrong_JJ,before_IN,interests_NNS,send_VB,number_NN,little_JJ,bill_NP,since_CS,record_NN,interest_NN,clean_JJ,bad_JJ,buy_VB,too_RB,person_NN,having_HVG,lost_VBN,entire_JJ,strength_NN,truth_NN,rates_NNS,stronger_JJR,medical_JJ,restore_VB,direction_NN,sick_JJ,spending_NN,greater_JJR,cause_NN,question_NN,deserve_VB,lose_VB,middle-class_NN,drugs_NNS,choices_NNS,offer_VB,challenge_NN,though_CS,longer_RBR,plans_NNS,drug_NN,prices_NNS,feel_VB,spirit_NN,elected_VBN,ones_NNS,learned_VBD,forget_VB,training_NN,innovation_NN,access_NN,courage_NN,thought_VBD,created_VBN,join_VB,parties_NNS,wealth_NN,case_NN,whatever_WDT.,resources_NNS,seek_VB,risk_NN,poverty_NN,sell_VB,roads_NNS,third_OD,increase_NN,share_NN,experience_NN,require_VB,reforms_NNS,differences_NNS,achieve_VB,worker_NN,student_NN,less_QL,known_VBN,mission_NN,open_VB,balanced_VBN,least_AP,500_CD,couple_NN,used_VBN,available_JJ,retirement_NN,ability_NN,liberty_NN,hands_NNS,republican_JJ,decision_NN,streets_NNS,win/loss,Reduced by RFL
2000bush000307.txt,0.013195,0.031103,0.021678,0.001885,0.0065975,0.014138,0.0028275,0,0.00377,0.00377,0,0.00094251,0,0.00094251,0.001885,0.005655,0.0047125,0.00377,0.0028275,0.0028275,0.001885,0.001885,0,0,0.00094251,0.001885,0,0,0.00094251,0.001885,0,0.001885,0,0,0,0.00094251,0,0,0.00094251,0,0,0,0,0.00094251,0,0,0,0,0,0.00094251,0,0.00094251,0.00094251,0.00094251,0,0.00094251,0.00094251,0,0,0,0,0,0,0,0,0.0028275,0,0,0,0,0,0,0,0,0,0.00094251,0,0,0,0.00094251,0,0,0,0,0,0,0,0,0,0,0,0,0.00094251,0,0,0,0,0,0,0,0.00094251,0,0,0,0,0,0,0,0,0,0.001885,0,0.00094251,0,0,0,0,0,0.00094251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001885,0,0,0.00094251,0,0,0.00094251,0,0,0,0,0.00094251,0,0,0,0,0,0,0,0,0,0,0,0.00094251,0,0,0,0,0,0,0,0,0,0,0,0.00094251,0,0,1,
2000bush000314.txt,0.015015,0.023023,0.019019,0.004004,0.011011,0.023023,0.007007,0.004004,0.005005,0.002002,0,0.004004,0,0.002002,0.004004,0.006006,0.003003,0.003003,0.001001,0,0.005005,0,0,0,0,0.005005,0,0,0.001001,0,0,0,0,0,0,0,0,0,0.001001,0,0,0,0,0,0,0,0,0,0,0.003003,0.001001,0,0,0,0,0,0,0,0,0.001001,0,0,0,0,0,0.002002,0.001001,0,0.001001,0,0,0.001001,0,0,0,0.001001,0,0,0,0,0,0,0,0,0.001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0,0,0,0,0,0,0,0,0,0,0,0.001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0,0,0,0,0.005005,0,0,0,0.001001,0.001001,0,0.001001,0,0,0.002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2000bush000608.txt,0.013959,0.021574,0.019036,0.0063452,0.0088832,0.0063452,0.010152,0.001269,0.001269,0.0050761,0.001269,0.0025381,0,0,0,0.001269,0,0.001269,0,0,0.001269,0,0.001269,0,0,0.001269,0,0,0,0,0,0.001269,0,0.0050761,0,0,0,0,0.001269,0,0,0,0,0,0,0,0.001269,0,0.001269,0,0,0,0.001269,0,0,0,0,0.001269,0,0,0,0,0,0,0,0,0,0.0025381,0,0,0,0,0.001269,0,0,0,0.001269,0,0,0,0.001269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025381,0,0,0,0,0,0,0,0,0.0025381,0,0,0,0,0,0,0,0,0,0,0.001269,0,0,0,0,0,0.001269,0.001269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2000bush000710.txt,0.022957,0.022039,0.0091827,0.0078053,0.0064279,0.0050505,0.003214,0.0041322,0.0018365,0.0013774,0.00091827,0.0064279,0.00091827,0.00091827,0.0027548,0.0013774,0.0013774,0.0013774,0.0013774,0,0.0045914,0.0041322,0.00091827,0.00045914,0.00045914,0.00045914,0,0,0.00045914,0.00045914,0.00091827,0,0,0,0.00091827,0,0.00045914,0,0.00045914,0,0,0.00045914,0.00091827,0.00045914,0,0,0.00045914,0,0,0.0027548,0.0018365,0.0013774,0.00091827,0.0022957,0.00045914,0.00091827,0,0,0,0.00091827,0.00091827,0.00045914,0,0.00091827,0,0.00045914,0.0018365,0,0.00045914,0.00045914,0.0013774,0,0,0,0,0.00091827,0,0,0,0.00045914,0,0,0,0,0,0,0,0.00045914,0,0,0,0,0,0,0,0.00045914,0,0.00045914,0,0,0,0.00045914,0,0.00045914,0,0,0,0,0,0,0,0,0.00045914,0,0,0,0,0.00045914,0.00045914,0,0,0,0.00045914,0,0,0.00045914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045914,0.00045914,0,0,0.00045914,0,0,0,0,0,0,0,0.00045914,0.00045914,0.00091827,0,0,0,0,0,0,0,0.00045914,0,0.00091827,0,0,0,0,0,0,0.00045914,0,0.00045914,1,
2000bush000803.txt,0.015684,0.018182,0.0161,0.004025,0.0086051,0.010548,0.0049965,0.0018043,0.0052741,0.0044414,0,0.0037474,0.0031922,0.0013879,0.004025,0.0043026,0.0018043,0.0011103,0.0024983,0.0013879,0.0020819,0.00055517,0,0.00013879,0.00069396,0.0012491,0.0012491,0.00013879,0.00069396,0.00083276,0.00055517,0.00069396,0.00027759,0,0,0.00013879,0.00027759,0.00013879,0.00013879,0.00097155,0.00027759,0.00055517,0.0016655,0.00013879,0,0.00055517,0.00013879,0,0.00041638,0.00083276,0.00069396,0.00027759,0.00055517,0.00055517,0.00083276,0.00027759,0.00013879,0.00069396,0.00041638,0.0015267,0.00041638,0.00069396,0,0.00013879,0.00083276,0.00041638,0.00055517,0.00013879,0,0.00041638,0,0.00013879,0,0.00055517,0,0,0.00027759,0.00027759,0,0.00027759,0,0,0,0.00027759,0,0,0,0,0.00027759,0,0.00013879,0.00013879,0,0,0.00013879,0.00041638,0,0,0,0.00013879,0.00013879,0.00027759,0.00013879,0,0,0.00055517,0,0.00013879,0,0.00027759,0.00055517,0.00027759,0.00027759,0.00013879,0,0.00041638,0,0.00041638,0.00013879,0,0,0.00013879,0.00013879,0,0.00013879,0.00055517,0.00013879,0,0.00027759,0.00013879,0.00027759,0.00013879,0,0.00069396,0,0,0.00013879,0,0.00041638,0,0,0.00013879,0,0.00013879,0.00027759,0,0,0.00069396,0,0,0,0,0.00013879,0,0.00027759,0,0,0,0.00013879,0.00013879,0,0.00013879,0.00013879,0,0.00013879,0.00013879,0.00013879,0.00027759,0,0,0.00041638,0,0.00027759,0.00013879,1,
2000bush000825.txt,0.016474,0.016474,0.011532,0.0032949,0.0098847,0.018122,0.0065898,0.0065898,0,0,0,0.0032949,0,0.0016474,0,0,0.0016474,0.0032949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032949,0,0.0016474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016474,0,0,0,0,0,0,0,0,0,0,0,0.0016474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016474,0,0,0,0,0,0,0,0,0.0032949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016474,0,0,0,0,1,
2000bush001024.txt,0.033385,0.019022,0.013199,0.0046584,0.0089286,0.0027174,0.0050466,0.0027174,0.0027174,0.0027174,0.0054348,0.0011646,0,0.0015528,0.0015528,0.0007764,0.0027174,0.0031056,0.0015528,0.0054348,0.0003882,0.0011646,0.0007764,0.0015528,0.0007764,0.0003882,0.0007764,0.001941,0.0011646,0.0054348,0.001941,0.0007764,0.0007764,0,0.0011646,0,0,0.0003882,0,0,0,0.0007764,0,0,0.0015528,0,0.0007764,0,0.0003882,0.0007764,0,0,0.0007764,0.0011646,0.0003882,0.0003882,0.0003882,0,0.0003882,0.0003882,0.0011646,0.0003882,0,0,0,0.0003882,0.0003882,0,0,0.0007764,0.0003882,0,0,0.0011646,0,0.0003882,0.0007764,0,0.0003882,0.0007764,0,0,0,0.0003882,0,0.0007764,0,0,0,0,0,0,0,0.0007764,0,0,0,0.0003882,0,0,0,0,0.0003882,0,0,0.0003882,0,0,0.0003882,0,0,0,0,0,0,0.001941,0.0003882,0,0,0,0,0,0,0.0003882,0,0.0003882,0.0003882,0,0.0003882,0,0,0,0,0,0,0,0,0,0.0003882,0,0,0,0,0,0,0,0,0.0003882,0,0,0,0.0003882,0,0.0003882,0,0,0,0,0,0,0,0,0,0.0003882,0,0,0,0,0,0,0,0,0,0,1,
2000bush001102.txt,0.049086,0.024062,0.021174,0.0057748,0.01155,0.0038499,0.0019249,0.0019249,0.0038499,0.0028874,0.0019249,0.0028874,0.00096246,0.00096246,0.00096246,0.0019249,0.0019249,0.0028874,0,0.00096246,0,0.0096246,0,0.00096246,0.00096246,0,0,0.00096246,0,0.0028874,0,0,0,0,0,0,0,0,0,0,0,0.0019249,0,0,0,0,0,0,0.00096246,0,0,0.00096246,0,0,0.00096246,0.00096246,0,0,0,0,0.00096246,0,0,0,0,0,0.00096246,0,0,0,0,0,0,0.00096246,0,0,0,0.00096246,0,0,0.00096246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096246,0,0,0,0,0,0,0,0,0,0,0.00096246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2000bush001103.txt,0.028219,0.017534,0.013699,0.0041096,0.010411,0.010959,0.0032877,0.0032877,0.0027397,0.0010959,0.0024658,0.0041096,0.0021918,0.0021918,0.0038356,0.0030137,0.0041096,0.0016438,0.0021918,0.0019178,0.00082192,0.0024658,0.0010959,0.00054795,0.0010959,0.0016438,0.00054795,0.00027397,0.00054795,0.0032877,0.0010959,0.0010959,0.00082192,0,0,0.0010959,0.00054795,0,0.00027397,0.00054795,0,0.0010959,0.00027397,0,0.00054795,0,0.00082192,0,0.00054795,0.00027397,0.00027397,0.00027397,0.00027397,0,0,0.0013699,0,0,0.00027397,0.00027397,0.00054795,0,0,0,0,0.0013699,0.00027397,0,0,0,0,0,0.00054795,0.00082192,0,0,0,0,0.00027397,0,0,0,0.00027397,0.00027397,0,0.0010959,0.00027397,0.00027397,0,0,0.00027397,0,0,0,0,0,0.00027397,0,0,0,0.0013699,0,0,0,0,0.00027397,0,0,0.00054795,0,0.00054795,0.00027397,0,0,0,0.00027397,0.00027397,0.00027397,0.00054795,0,0,0,0,0,0,0,0.00054795,0,0.00054795,0,0.00082192,0,0,0,0,0,0.00082192,0,0,0,0,0.00027397,0,0,0,0,0,0,0,0.00027397,0.00027397,0.00027397,0,0,0.00027397,0,0,0,0,0.00082192,0,0,0,0,0,0.00054795,0.00027397,0,0,0,0,0.00027397,0.00027397,0,1,
2000gore000210.txt,0.029412,0.029412,0.019608,0.011029,0.002451,0,0.0061275,0.0073529,0.0012255,0.0036765,0.004902,0.002451,0,0.002451,0.0012255,0.0061275,0.0012255,0.0012255,0.002451,0.0012255,0.0012255,0,0,0,0.0012255,0,0,0.0012255,0.0012255,0,0.002451,0.0012255,0,0.0012255,0,0,0,0,0,0.0012255,0.0012255,0,0,0,0,0,0,0,0.002451,0.0012255,0,0,0.0012255,0,0,0.0012255,0,0.0036765,0,0,0,0.0012255,0,0,0,0,0.0036765,0,0,0,0,0.004902,0,0,0,0,0,0.002451,0,0,0.002451,0,0.0012255,0,0.0012255,0,0,0.0012255,0,0,0,0.0061275,0,0,0,0,0,0.002451,0,0.002451,0,0,0.0012255,0,0.002451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012255,0,0.0012255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002451,0,0.0012255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012255,0,0,0.0012255,0,0,0,0,0,0,0,0,0,0,
2000gore000327.txt,0.022429,0.013691,0.018643,0.0055345,0.0075736,0.013982,0.0058258,0.0034955,0.0040781,0.0026216,0.00058258,0.0052432,0.0017477,0.0011652,0.0017477,0.0026216,0.00029129,0.00058258,0.0034955,0.00058258,0.0043694,0.00058258,0,0.00029129,0.00058258,0.0014565,0.00029129,0.00087387,0.00087387,0.0064084,0.0017477,0.002039,0,0,0,0.00058258,0.00058258,0.00087387,0.00058258,0.00029129,0,0.002039,0,0.00029129,0,0,0,0,0.00029129,0.00029129,0.00029129,0.00058258,0.00029129,0.00029129,0.00029129,0.00029129,0,0.00058258,0.0011652,0,0.00029129,0.00029129,0,0,0,0.0061171,0,0.00087387,0,0,0.00029129,0.0023303,0.00029129,0,0,0.0014565,0.0023303,0,0.00058258,0,0,0,0.00058258,0.00029129,0.0026216,0.00029129,0,0,0.00029129,0.00029129,0,0.0029129,0,0,0,0,0.00029129,0.00029129,0,0.00029129,0,0,0,0,0.00029129,0.00029129,0,0,0.00087387,0,0.0014565,0,0,0,0,0,0,0,0,0,0,0,0.00087387,0,0,0,0,0.00029129,0.00029129,0.00029129,0,0,0.00029129,0,0,0,0.00087387,0.00087387,0,0.00029129,0,0.00029129,0.00058258,0,0,0,0,0,0,0,0.00029129,0.00029129,0.00029129,0,0.00029129,0,0,0,0.00029129,0,0.00029129,0,0,0,0,0.00029129,0,0,0,0,0.00029129,0,0,0,0,
2000gore000428.txt,0.01964,0.021277,0.00982,0.00491,0.00491,0.0016367,0.00491,0.0032733,0,0,0,0.0032733,0,0,0.00491,0.0016367,0.0016367,0,0.0016367,0.0016367,0.013093,0,0,0,0,0.0016367,0,0,0,0.0016367,0.0016367,0.0032733,0,0,0,0,0,0,0,0,0.0016367,0.0016367,0,0,0,0,0,0,0,0,0,0.0065466,0,0,0.00491,0.0032733,0,0,0.0016367,0,0,0,0,0.00491,0,0,0.0016367,0,0,0,0.0032733,0,0.0016367,0,0.0016367,0,0,0,0.0016367,0.0016367,0,0,0,0,0,0,0,0.0016367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016367,0,0,0,0,0,0.0016367,0.0016367,0,0,0,0,0,0.0016367,0,0.0016367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000gore000505.txt,0.028436,0.018458,0.014218,0.0092292,0.0027438,0.0034921,0.0042405,0.0034921,0.0019955,0.0012472,0.00099776,0.0024944,0.0012472,0.0042405,0.0042405,0.0019955,0.0017461,0.00099776,0.0017461,0.00074832,0.0029933,0,0,0.00049888,0.00024944,0.0012472,0.00074832,0.00099776,0.0014966,0.0012472,0.00074832,0.00099776,0.0012472,0,0,0,0.00049888,0.00049888,0,0.00024944,0.0014966,0.00049888,0.00024944,0.0012472,0,0,0,0,0,0,0,0.00024944,0.00049888,0.00049888,0.0012472,0.00049888,0,0.0012472,0.00024944,0,0,0,0,0.0034921,0,0,0.00024944,0.00049888,0,0.00074832,0.00074832,0,0.00049888,0,0.0012472,0.0017461,0,0.00024944,0,0.00099776,0,0,0.00074832,0.00024944,0,0,0.00049888,0,0,0,0.00074832,0,0,0,0,0.00024944,0,0,0,0.00074832,0,0.00024944,0,0,0,0,0,0,0,0.0019955,0,0.00024944,0,0,0,0,0,0,0.00074832,0,0,0.00074832,0,0,0.00049888,0,0,0,0.00024944,0,0.00074832,0,0.00024944,0,0,0,0,0,0,0,0,0.0017461,0,0,0,0,0,0.00074832,0.00074832,0,0.00024944,0.00024944,0.00024944,0,0,0,0.0014966,0,0,0.00024944,0,0,0.00024944,0,0,0.00049888,0,0,0.00024944,0,0.00024944,0,0,0,0,
2000gore000609.txt,0.026432,0.022026,0.0055066,0.0099119,0.0022026,0.0022026,0.003304,0.0066079,0.0011013,0.003304,0.0022026,0.0011013,0.0011013,0.0055066,0,0,0.0022026,0.0011013,0.0022026,0,0.0011013,0.0022026,0.0011013,0.0011013,0.0022026,0,0,0,0.0011013,0,0,0,0,0.0022026,0,0,0,0,0,0,0,0,0,0.0022026,0.0011013,0,0,0,0,0,0,0,0.0011013,0,0.003304,0.0011013,0,0,0,0,0,0,0,0,0.0011013,0,0,0.0077093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011013,0,0,0.0022026,0.0011013,0,0,0,0,0,0,0.0022026,0.0022026,0,0,0,0,0,0,0,0,0,0.0055066,0,0,0,0,0.0011013,0,0,0.0011013,0,0,0,0,0,0,0,0,0,0.0011013,0,0,0,0,0,0,0,0,0,0.0011013,0,0,0,0,0,0,0,0.0011013,0,0,0,0,0.0022026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011013,0,0,0,0.0011013,0.0022026,0,0,0,0,0,0,0,0,0,
2000gore000613.txt,0.020925,0.012825,0.01215,0.0050624,0.0077624,0.014175,0.0040499,0.0043874,0.0043874,0.0027,0.0003375,0.0016875,0.00067499,0.00067499,0,0.002025,0.00067499,0.00135,0.0016875,0.002025,0.003375,0.0003375,0.0003375,0,0,0.0003375,0,0.0003375,0.002025,0.00135,0.0027,0.0010125,0,0,0.00135,0,0,0.0010125,0,0.00135,0.0003375,0,0.00067499,0.0003375,0,0,0,0,0.0003375,0,0.00067499,0,0.0016875,0.00067499,0.00067499,0.0003375,0,0.00067499,0.0003375,0.00135,0.0003375,0,0,0.0003375,0.00067499,0.0003375,0.0010125,0,0,0.0003375,0.00135,0,0,0,0.0003375,0,0,0,0,0.0010125,0,0.0003375,0,0.0003375,0,0,0,0,0,0.0003375,0.0010125,0.00067499,0.0010125,0.0003375,0,0.0003375,0.0003375,0.0003375,0,0.00067499,0,0,0.00067499,0.0003375,0,0,0,0,0,0.0003375,0.0003375,0.0003375,0,0,0,0,0.0016875,0,0.0003375,0,0,0.0003375,0.0003375,0,0,0.00067499,0,0.0003375,0,0,0,0.0003375,0.0003375,0.0003375,0,0,0,0,0.0010125,0,0,0.0003375,0.0003375,0,0,0,0,0.0003375,0,0,0,0,0,0,0.0003375,0,0,0,0,0,0,0.00067499,0.0003375,0,0,0,0,0.00067499,0,0,0.0003375,0,0.0003375,0,0,
2000gore000705.txt,0.023555,0.020343,0.015346,0.0082084,0.0071378,0.0078515,0.0042827,0.0010707,0.0035689,0.0039258,0.0014276,0.0010707,0.0024982,0.0021413,0.0010707,0.003212,0.00071378,0.0021413,0.0049964,0.0010707,0.003212,0.0010707,0.00035689,0.0010707,0.0014276,0.00035689,0.0017844,0.00035689,0.0024982,0.0010707,0.00071378,0.00035689,0,0,0.00035689,0,0.00071378,0.0010707,0,0.0010707,0.00035689,0,0.00071378,0.00071378,0,0,0,0,0,0,0,0,0.0010707,0.00035689,0.00071378,0.00071378,0.00035689,0,0.00071378,0.00071378,0.0010707,0,0,0.00071378,0,0,0.0010707,0.00035689,0.00035689,0,0.0014276,0.0014276,0,0,0,0.00071378,0,0,0,0.00071378,0,0,0.0014276,0.00035689,0.0010707,0,0,0.00035689,0,0.00035689,0.00035689,0,0,0.00035689,0,0.00035689,0.00035689,0,0,0,0,0.00035689,0,0,0.0017844,0,0,0.00035689,0.00035689,0.00071378,0,0,0.00035689,0,0,0.0010707,0.00035689,0.00035689,0,0,0,0,0.0021413,0,0,0.00035689,0,0,0,0,0.00035689,0,0.0010707,0,0,0,0.0024982,0,0.00035689,0.0010707,0,0,0.00035689,0,0,0,0,0,0,0,0,0,0,0,0.00071378,0,0,0,0,0,0,0,0.00035689,0,0.00035689,0.00035689,0,0,0,0,0.00071378,0,0,0,0,
2000gore000816.txt,0.020078,0.019099,0.020731,0.0045707,0.0058766,0.0093046,0.0050604,0.0027751,0.0013059,0.0024486,0.0017956,0.0052236,0.0024486,0.0032648,0.0016324,0.0019589,0.0019589,0.0019589,0.0039177,0.0011427,0.0031015,0.0021221,0.00048972,0.00048972,0.0019589,0.00065295,0.00081619,0.00048972,0.00032648,0.00081619,0.0011427,0.0014691,0.0011427,0,0.00032648,0.00032648,0.00048972,0.00032648,0.00065295,0.00081619,0.0014691,0.00032648,0.0014691,0.00048972,0.00016324,0,0,0,0.00016324,0.00016324,0.00032648,0,0.00097943,0.00081619,0.00048972,0.00016324,0.00016324,0.00081619,0.00032648,0,0.00097943,0.00016324,0,0,0.00048972,0.00081619,0.0016324,0.00048972,0.00016324,0.00065295,0,0.0024486,0,0,0,0.00048972,0,0.00032648,0.00032648,0.00032648,0,0.00032648,0.00065295,0.00016324,0.00048972,0.00016324,0,0.00016324,0.00048972,0.00032648,0.00016324,0,0.00016324,0,0.00016324,0.00032648,0.00016324,0.00032648,0.00016324,0.00016324,0.00016324,0,0,0.00016324,0.0011427,0.00016324,0,0.00016324,0,0,0,0,0.00048972,0.00016324,0.00016324,0.00016324,0.00016324,0.00016324,0.00016324,0,0.00048972,0,0.00081619,0,0.00016324,0.00048972,0,0.00016324,0.00048972,0.00048972,0.00016324,0.00016324,0,0.00016324,0.00016324,0.00016324,0.00016324,0,0,0,0,0.00016324,0,0,0,0,0,0,0,0.00016324,0,0,0,0,0.00016324,0.00016324,0,0,0,0.00016324,0.00016324,0.00016324,0,0,0,0.00016324,0.00016324,0.00048972,0,0,0.00065295,0,0,0.00016324,0,
2000gore000906.txt,0.014115,0.013029,0.0065147,0.013029,0.0043431,0.015201,0.0032573,0.0054289,0.0043431,0.0043431,0.0021716,0.0010858,0,0.0021716,0,0.0010858,0,0.0010858,0.0021716,0.0032573,0.0043431,0.0043431,0,0,0.0021716,0,0,0,0.0032573,0.0021716,0.0010858,0.0010858,0,0.014115,0.0043431,0,0.0010858,0.0032573,0,0.0010858,0.0032573,0,0,0,0,0,0,0,0,0.0010858,0,0,0,0.0010858,0,0,0.0032573,0.0021716,0.0010858,0,0,0,0,0,0,0,0,0,0,0.0032573,0,0,0,0,0.0032573,0.0021716,0,0,0.0043431,0,0,0,0,0,0,0,0.0010858,0,0,0,0.0010858,0,0,0,0,0,0,0,0,0.0010858,0,0,0,0,0,0,0,0,0.0010858,0,0,0,0,0,0.0032573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032573,0,0,0.0010858,0,0,0,0,0,0,0.0032573,0,0,0,0,0,0.0010858,0.0010858,0.0010858,0,0,0.0021716,0,0,0,0,0,0,0,0,0,
2000gore001024.txt,0.031008,0.015096,0.017544,0.010608,0.005712,0.00408,0.005304,0.004488,0.005304,0.003672,0.001224,0.003264,0.001632,0.001224,0.002448,0.00204,0.002856,0.001224,0.002856,0.002856,0.003264,0.00408,0.00204,0.001224,0.000408,0.001632,0.000408,0.00081599,0.001224,0.001224,0.001632,0,0.001632,0,0.001224,0.000408,0.000408,0,0,0.00081599,0.000408,0,0,0.00081599,0,0,0.000408,0,0,0.000408,0,0.001632,0.00204,0.000408,0.000408,0,0,0.00081599,0.001224,0,0,0,0,0,0.00204,0.000408,0.001224,0.00081599,0,0.00081599,0.000408,0.002856,0,0.00204,0,0,0.000408,0.00081599,0.000408,0,0,0,0.00081599,0,0,0,0,0,0,0,0,0,0.00081599,0,0,0,0.00081599,0.000408,0,0.000408,0.000408,0,0,0,0.000408,0,0,0,0,0,0,0.00081599,0,0,0.00081599,0,0,0,0.00081599,0,0,0,0.000408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408,0,0,0,0,0,0,0.000408,0,0,0,0,0,0,0,
2002bush010120.txt,0.014373,0.025981,0.0060807,0.0049751,0.0066335,0.012161,0.0022112,0.0044223,0.0060807,0.002764,0,0.0016584,0.0016584,0.0033167,0.00055279,0.0033167,0.0049751,0.0022112,0.00055279,0,0.0033167,0,0,0,0,0.002764,0,0,0,0,0,0,0,0,0,0,0.0011056,0,0,0,0,0,0.0016584,0.00055279,0,0,0,0,0,0.00055279,0,0.0011056,0,0.0016584,0.00055279,0.00055279,0,0.00055279,0,0.00055279,0,0.0016584,0,0.00055279,0.0011056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055279,0.0011056,0.0011056,0,0,0,0,0.00055279,0,0.0011056,0,0.00055279,0,0,0.00055279,0,0,0,0.00055279,0,0,0,0,0,0.00055279,0,0,0.00055279,0.0011056,0,0,0.00055279,0,0,0,0,0.0011056,0.0011056,0,0.00055279,0,0,0,0.0016584,0,0,0,0,0,0,0,0.002764,0,0,0,0,0,0,0.00055279,0,0.00055279,0.00055279,0.0011056,0,0,0,0,0,0,0,0.00055279,0.00055279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055279,0,0,0,0,1,
2002bush010219.txt,0.019982,0.016349,0.0072661,0.0063579,0.0099909,0.0054496,0.0036331,0.0036331,0.0054496,0.0018165,0.00090827,0,0.0072661,0.00090827,0,0,0.00090827,0.00090827,0,0,0.0045413,0,0,0,0,0.00090827,0.00090827,0,0.00090827,0,0,0.00090827,0,0,0,0.00090827,0.00090827,0,0,0.00090827,0,0,0.0027248,0,0,0,0,0.00090827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00090827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00090827,0,0,0,0,0,0,0.00090827,0,0,0,0,0,0.00090827,0.00090827,0.00090827,0,0.00090827,0.00090827,0,0,0,0,0,0,0,0.00090827,0,0,0.00090827,0,0,0,0,0,0,0,0,0,0,0,0,0.00090827,0,0,0,0.00090827,0,0,0,0.0027248,0,0,0,0,0,0.00090827,0,0,0.00090827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
